week,homeTeam,awayTeam,home_score,away_score,model_spread,vegas_spread,edge_spread,model_total,vegas_total,edge_total,actual_margin,actual_total,confidence,grade,bet_spread,bet_total,won_spread,won_total
3,San José State,Kennesaw State,31,10,-19.1,-19.0,-0.1,51.0,44.0,7.0,21.0,41.0,1.0,A,,Over,,False
3,Texas,UTSA,56,7,-28.9,-34.5,5.6,57.9,53.5,4.4,49.0,63.0,1.0,B,Away,Over,False,True
3,Southern Miss,South Florida,24,49,16.6,11.5,5.1,62.3,58.5,3.8,-25.0,73.0,1.0,B,Away,Over,True,True
3,Middle Tennessee,Western Kentucky,21,49,12.4,7.5,4.9,49.2,54.0,-4.8,-28.0,70.0,1.0,B,Away,Under,True,False
3,Wake Forest,Ole Miss,6,40,24.9,23.5,1.4,59.3,63.5,-4.2,-34.0,46.0,1.0,C,,Under,,True
3,Duke,UConn,26,21,-9.1,-17.0,7.9,46.2,47.5,-1.3,5.0,47.0,1.0,A,Away,,True,
3,Oklahoma,Tulane,34,19,-5.1,-13.5,8.4,49.3,50.0,-0.7,15.0,53.0,1.0,A+,Away,,False,
3,Eastern Michigan,Jacksonville State,37,34,9.0,-2.0,11.0,57.5,49.5,8.0,3.0,71.0,1.0,A+,Away,Over,False,True
3,Liberty,UTEP,28,10,-19.0,-23.5,4.5,52.2,57.5,-5.3,18.0,38.0,1.0,B,Away,Under,True,True
3,Iowa,Troy,38,21,-20.6,-22.5,1.9,46.9,39.0,7.9,17.0,59.0,1.0,A,,Over,,True
3,Miami (OH),Cincinnati,16,27,0.0,2.5,-2.5,42.6,45.5,-2.9,-11.0,43.0,1.0,,,,,
3,Florida Atlantic,Florida International,38,20,-2.4,-6.0,3.6,50.3,44.0,6.3,18.0,58.0,1.0,A,Away,Over,False,True
3,Temple,Coastal Carolina,20,28,10.7,17.5,-6.8,59.6,52.0,7.6,-8.0,48.0,1.0,A,Home,Over,True,False
3,Old Dominion,Virginia Tech,17,37,10.2,14.0,-3.8,56.3,50.0,6.3,-20.0,54.0,1.0,A,Home,Over,False,True
3,Mississippi State,Toledo,17,41,-4.3,-13.0,8.7,53.1,59.5,-6.4,-24.0,58.0,1.0,A+,Away,Under,True,True
3,Auburn,New Mexico,45,19,-23.1,-28.0,4.9,59.4,61.5,-2.1,26.0,64.0,1.0,B,Away,,True,
3,Minnesota,Nevada,27,0,-22.3,-16.0,-6.3,49.6,43.5,6.1,27.0,27.0,1.0,A,Home,Over,True,False
3,Georgia State,Vanderbilt,36,32,14.8,10.0,4.8,57.6,46.0,11.6,4.0,68.0,1.0,A+,Away,Over,False,True
3,Miami,Ball State,62,0,-37.7,-36.5,-1.2,76.2,54.5,21.7,62.0,62.0,1.0,A+,,Over,,True
3,Arkansas,UAB,37,27,-22.5,-24.0,1.5,62.6,59.5,3.1,10.0,64.0,1.0,C,,Over,,True
3,Wyoming,BYU,14,34,19.6,10.0,9.6,52.6,39.5,13.1,-20.0,48.0,1.0,A+,Away,Over,True,True
9,Vanderbilt,Texas,24,27,17.3,17.0,0.3,51.8,51.0,0.8,-3.0,51.0,1.0,,,,,
8,Middle Tennessee,Kennesaw State,14,5,-3.4,-8.5,5.1,41.9,50.0,-8.1,9.0,19.0,1.0,A+,Away,Under,False,True
4,Ole Miss,Georgia Southern,52,13,-27.3,-35.0,7.7,57.6,68.5,-10.9,39.0,65.0,1.0,A+,Away,Under,False,True
4,Penn State,Kent State,56,0,-45.0,-49.0,4.0,71.1,58.0,13.1,56.0,56.0,1.0,A+,Away,Over,False,False
4,South Carolina,Akron,50,7,-33.6,-25.0,-8.6,56.5,42.0,14.5,43.0,57.0,1.0,A+,Home,Over,True,True
4,Ohio State,Marshall,49,14,-26.9,-40.0,13.1,56.2,57.0,-0.8,35.0,63.0,1.0,A+,Away,,True,
4,Coastal Carolina,Virginia,24,43,-0.1,3.5,-3.6,57.5,52.0,5.5,-19.0,67.0,1.0,B,Home,Over,False,True
5,Michigan State,Ohio State,7,38,28.2,23.5,4.7,53.4,48.5,4.9,-31.0,45.0,1.0,B,Away,Over,True,False
8,UTEP,Florida International,30,21,5.9,7.0,-1.1,45.3,47.0,-1.7,9.0,51.0,1.0,,,,,
4,Northern Illinois,Buffalo,20,23,-6.1,-13.0,6.9,42.8,43.0,-0.2,-3.0,43.0,1.0,A,Away,,True,
8,New Mexico State,Louisiana Tech,33,30,5.9,12.5,-6.6,43.8,49.0,-5.2,3.0,63.0,1.0,A,Home,Under,True,False
4,Boston College,Michigan State,23,19,-9.3,-4.5,-4.8,41.9,45.5,-3.6,4.0,42.0,1.0,B,Home,Under,False,True
8,Marshall,Georgia State,35,20,-17.7,-9.5,-8.2,60.5,51.5,9.0,15.0,55.0,1.0,A+,Home,Over,True,True
8,South Alabama,Troy,25,9,-10.4,-10.0,-0.4,56.6,53.0,3.6,16.0,34.0,1.0,C,,Over,,False
4,Temple,Utah State,45,29,5.9,6.5,-0.6,71.2,53.5,17.7,16.0,74.0,1.0,A+,,Over,,True
4,Jacksonville State,Southern Miss,44,7,-23.4,-6.0,-17.4,58.0,59.0,-1.0,37.0,51.0,1.0,A+,Home,,True,
9,Colorado State,New Mexico,17,6,-7.4,-4.0,-3.4,67.1,61.5,5.6,11.0,23.0,1.0,B,Home,Over,True,False
8,Duke,Florida State,23,16,-10.0,-2.5,-7.5,41.8,43.0,-1.2,7.0,39.0,1.0,A,Home,,True,
9,Colorado,Cincinnati,34,23,-10.5,-6.0,-4.5,53.0,57.0,-4.0,11.0,57.0,1.0,B,Home,Under,True,
4,UConn,Florida Atlantic,48,14,-11.9,-1.0,-10.9,51.1,45.5,5.6,34.0,62.0,1.0,A+,Home,Over,True,True
4,Iowa State,Arkansas State,52,7,-22.2,-20.5,-1.7,56.4,52.0,4.4,45.0,59.0,1.0,C,,Over,,True
4,Sam Houston,New Mexico State,31,11,-14.6,-15.0,0.4,46.9,44.5,2.4,20.0,42.0,1.0,,,,,
8,Cincinnati,Arizona State,24,14,5.5,-5.5,11.0,49.5,51.0,-1.5,10.0,38.0,1.0,A+,Away,,False,
9,Stanford,Wake Forest,24,27,-0.9,3.0,-3.9,61.7,53.0,8.7,-3.0,51.0,1.0,A+,Home,Over,,False
9,California,Oregon State,44,7,-12.2,-13.0,0.8,54.7,51.0,3.7,37.0,51.0,1.0,C,,Over,,
9,Wyoming,Utah State,25,27,-1.4,2.0,-3.4,63.2,56.5,6.7,-2.0,52.0,1.0,A,Home,Over,,False
8,Mississippi State,Texas A&M,24,34,14.3,21.0,-6.7,55.0,55.5,-0.5,-10.0,58.0,1.0,A,Home,,True,
4,Notre Dame,Miami (OH),28,3,-27.6,-27.5,-0.1,51.6,44.0,7.6,25.0,31.0,1.0,A,,Over,,False
4,Navy,Memphis,56,44,1.9,9.5,-7.6,64.4,47.0,17.4,12.0,100.0,1.0,A+,Home,Over,True,True
9,Arizona,West Virginia,26,31,2.1,-5.5,7.6,58.8,51.5,7.3,-5.0,57.0,1.0,A,Away,Over,True,True
8,Clemson,Virginia,48,31,-19.4,-20.0,0.6,54.9,57.5,-2.6,17.0,79.0,1.0,,,,,
9,Fresno State,San José State,33,10,-4.0,-6.5,2.5,54.5,55.0,-0.5,23.0,43.0,1.0,,,,,
9,San Diego State,Washington State,26,29,12.7,17.0,-4.3,60.5,57.0,3.5,-3.0,55.0,1.0,C,Home,Over,True,False
5,UNLV,Fresno State,59,14,-11.8,-2.5,-9.3,55.5,51.0,4.5,45.0,73.0,1.0,A+,Home,Over,True,True
5,UCF,Colorado,21,48,2.4,-12.5,14.9,57.2,60.5,-3.3,-27.0,69.0,1.0,A+,Away,Under,True,False
5,Boise State,Washington State,45,24,-10.8,-6.5,-4.3,70.2,66.0,4.2,21.0,69.0,1.0,C,Home,Over,True,True
4,Texas Tech,Arizona State,30,22,2.0,-4.5,6.5,63.2,58.5,4.7,8.0,52.0,1.0,A,Away,Over,False,False
8,Purdue,Oregon,0,35,34.4,30.0,4.4,64.2,61.0,3.2,-35.0,35.0,1.0,C,Away,Over,True,False
8,Nevada,Fresno State,21,24,5.6,3.0,2.6,53.5,50.0,3.5,-3.0,45.0,1.0,C,,Over,,False
8,BYU,Oklahoma State,38,35,-15.0,-8.5,-6.5,57.5,53.0,4.5,3.0,73.0,1.0,A,Home,Over,False,True
9,Iowa,Northwestern,40,14,-20.5,-16.5,-4.0,41.1,38.0,3.1,26.0,54.0,1.0,C,Home,Over,True,True
4,Auburn,Arkansas,14,24,-3.0,-2.5,-0.5,44.4,53.5,-9.1,-10.0,38.0,1.0,A+,,Under,,True
8,UConn,Wake Forest,20,23,-6.6,2.5,-9.1,55.8,55.5,0.3,-3.0,43.0,1.0,A+,Home,,False,
8,Army,East Carolina,45,28,-13.3,-17.5,4.2,56.6,54.0,2.6,17.0,73.0,1.0,C,Away,,True,
4,BYU,Kansas State,38,9,-0.9,7.5,-8.4,49.8,49.5,0.3,29.0,47.0,1.0,A+,Home,,True,
4,New Mexico,Fresno State,21,38,7.0,12.0,-5.0,66.4,61.0,5.4,-17.0,59.0,1.0,B,Home,Over,False,False
8,Miami (OH),Ohio,30,20,-1.2,-3.5,2.3,43.1,43.5,-0.4,10.0,50.0,1.0,,,,,
8,Georgia Southern,James Madison,28,14,5.5,9.5,-4.0,54.8,58.5,-3.7,14.0,42.0,1.0,C,Home,Under,True,True
4,LSU,UCLA,34,17,-15.9,-21.5,5.6,49.9,56.5,-6.6,17.0,51.0,1.0,A,Away,Under,True,True
4,Colorado,Baylor,38,31,-3.6,-2.5,-1.1,62.1,52.5,9.6,7.0,69.0,1.0,A+,,Over,,True
8,Temple,Tulsa,20,10,-5.0,-3.5,-1.5,62.2,51.5,10.7,10.0,30.0,1.0,A+,,Over,,False
8,Buffalo,Western Michigan,41,48,-5.5,1.0,-6.5,61.9,49.5,12.4,-7.0,89.0,1.0,A+,Home,Over,False,True
8,Old Dominion,Texas State,24,14,5.2,10.5,-5.3,65.2,60.0,5.2,10.0,38.0,1.0,B,Home,Over,True,False
8,Navy,Charlotte,51,17,-17.6,-16.5,-1.1,58.5,57.5,1.0,34.0,68.0,1.0,,,,,
4,Oregon State,Purdue,38,21,-10.6,-1.5,-9.1,57.2,51.0,6.2,17.0,59.0,1.0,A+,Home,Over,True,True
4,Texas A&M,Bowling Green,26,20,-19.6,-21.0,1.4,51.0,50.5,0.5,6.0,46.0,1.0,,,,,
9,Tulsa,UTSA,46,45,16.5,9.5,7.0,70.9,53.0,17.9,1.0,91.0,1.0,A+,Away,Over,False,True
8,Coastal Carolina,Louisiana,24,34,5.5,6.0,-0.5,63.8,57.0,6.8,-10.0,58.0,1.0,A,,Over,,True
8,Eastern Michigan,Central Michigan,38,34,-4.4,-3.5,-0.9,52.4,52.5,-0.1,4.0,72.0,1.0,,,,,
4,Western Kentucky,Toledo,26,21,-0.8,2.0,-2.8,44.6,60.5,-15.9,5.0,47.0,1.0,A+,,Under,,True
8,Texas Tech,Baylor,35,59,0.0,-4.5,4.5,69.6,56.0,13.6,-24.0,94.0,1.0,A+,Away,Over,True,True
8,Memphis,North Texas,52,44,-13.3,-10.5,-2.8,80.8,67.5,13.3,8.0,96.0,1.0,A+,,Over,,True
8,Bowling Green,Kent State,27,6,-30.6,-24.0,-6.6,59.2,54.5,4.7,21.0,33.0,1.0,A,Home,Over,False,False
8,South Florida,UAB,35,25,-11.5,-14.0,2.5,72.4,55.5,16.9,10.0,60.0,1.0,A+,,Over,,True
8,Northern Illinois,Toledo,6,13,-2.5,-3.0,0.5,38.0,42.5,-4.5,-7.0,19.0,1.0,B,,Under,,True
9,Toledo,Bowling Green,26,41,-1.5,-2.0,0.5,49.2,48.0,1.2,-15.0,67.0,1.0,,,,,
4,South Florida,Miami,15,50,18.5,17.0,1.5,77.0,64.5,12.5,-35.0,65.0,1.0,A+,,Over,,True
8,Utah State,New Mexico,45,50,-3.6,1.0,-4.6,84.2,78.5,5.7,-5.0,95.0,1.0,B,Home,Over,False,True
4,North Texas,Wyoming,44,17,-8.2,-7.0,-1.2,63.0,55.0,8.0,27.0,61.0,1.0,A+,,Over,,True
8,Utah,TCU,7,13,0.0,-3.0,3.0,43.8,52.0,-8.2,-6.0,20.0,1.0,A+,,Under,,True
4,Florida State,California,14,9,4.3,-3.0,7.3,42.5,44.0,-1.5,5.0,23.0,1.0,A,Away,,False,
8,Northwestern,Wisconsin,3,23,7.4,9.5,-2.1,37.1,42.5,-5.4,-20.0,26.0,1.0,B,,Under,,True
4,Liberty,East Carolina,35,24,-3.0,-7.5,4.5,58.6,55.0,3.6,11.0,59.0,1.0,B,Away,Over,False,True
8,Air Force,Colorado State,13,21,0.7,6.0,-5.3,44.3,43.5,0.8,-8.0,34.0,1.0,B,Home,,False,
4,Louisiana Tech,Tulsa,20,23,-12.5,-3.0,-9.5,49.3,56.5,-7.2,-3.0,43.0,1.0,A+,Home,Under,False,True
8,San José State,Wyoming,24,14,-9.7,-13.0,3.3,48.9,53.0,-4.1,10.0,38.0,1.0,C,Away,Under,True,True
4,Colorado State,UTEP,27,17,-15.2,-8.5,-6.7,48.2,49.0,-0.8,10.0,44.0,1.0,A,Home,,True,
8,California,NC State,23,24,-4.8,-9.5,4.7,52.3,46.0,6.3,-1.0,47.0,1.0,A,Away,Over,True,True
10,Syracuse,Virginia Tech,38,31,2.9,3.5,-0.6,64.0,54.0,10.0,7.0,69.0,1.0,A+,,Over,,True
8,Kansas,Houston,42,14,-14.4,-4.5,-9.9,47.1,45.5,1.6,28.0,56.0,1.0,A+,Home,,True,
4,SMU,TCU,66,42,-9.6,1.0,-10.6,62.3,58.5,3.8,24.0,108.0,1.0,A+,Home,Over,True,True
10,SMU,Pittsburgh,48,25,-14.4,-7.0,-7.4,60.5,55.5,5.0,23.0,73.0,1.0,A,Home,Over,True,True
8,UTSA,Florida Atlantic,38,24,-12.1,-4.0,-8.1,62.3,52.5,9.8,14.0,62.0,1.0,A+,Home,Over,True,True
10,Arkansas,Ole Miss,31,63,11.6,8.0,3.6,49.2,54.0,-4.8,-32.0,94.0,1.0,B,Away,Under,True,False
8,Vanderbilt,Ball State,24,14,-25.7,-27.5,1.8,61.3,57.5,3.8,10.0,38.0,1.0,C,,Over,,False
8,Stanford,SMU,10,40,20.4,16.5,3.9,63.4,52.5,10.9,-30.0,50.0,1.0,A+,Away,Over,True,False
4,Middle Tennessee,Duke,17,45,22.3,14.5,7.8,53.8,51.0,2.8,-28.0,62.0,1.0,A,Away,,True,
8,Oregon State,UNLV,25,33,10.6,6.5,4.1,61.6,61.0,0.6,-8.0,58.0,1.0,C,Away,,True,
8,Tulane,Rice,24,10,-20.7,-21.5,0.8,56.5,53.5,3.0,14.0,34.0,1.0,C,,,,
4,Louisville,Georgia Tech,31,19,-12.2,-9.5,-2.7,65.2,56.0,9.2,12.0,50.0,1.0,A+,,Over,,False
8,Southern Miss,Arkansas State,28,44,9.3,7.0,2.3,59.2,57.0,2.2,-16.0,72.0,1.0,,,,,
10,Texas State,Louisiana,17,23,-4.2,-4.0,-0.2,67.5,60.5,7.0,-6.0,40.0,1.0,A,,Over,,False
10,Iowa,Wisconsin,42,10,-10.7,-2.5,-8.2,36.6,40.0,-3.4,32.0,52.0,1.0,A+,Home,Under,True,False
8,Michigan State,Iowa,32,20,14.1,7.0,7.1,40.9,39.5,1.4,12.0,52.0,1.0,A,Away,,False,
4,Washington,Northwestern,24,5,-12.8,-11.5,-1.3,41.4,42.5,-1.1,19.0,29.0,1.0,,,,,
10,South Carolina,Texas A&M,44,20,-2.5,3.0,-5.5,46.3,43.5,2.8,24.0,64.0,1.0,B,Home,,True,
4,Missouri,Vanderbilt,30,27,-10.6,-17.5,6.9,51.6,52.0,-0.4,3.0,57.0,1.0,A,Away,,True,
4,Minnesota,Iowa,14,31,0.8,3.0,-2.2,34.0,34.5,-0.5,-17.0,45.0,1.0,,,,,
4,West Virginia,Kansas,32,28,2.3,-1.0,3.3,64.3,55.0,9.3,4.0,60.0,1.0,A+,Away,Over,False,True
4,Indiana,Charlotte,52,14,-33.9,-28.5,-5.4,62.4,51.0,11.4,38.0,66.0,1.0,A+,Home,Over,True,True
4,Mississippi State,Florida,28,45,10.8,6.5,4.3,54.0,57.5,-3.5,-17.0,73.0,1.0,C,Away,Under,True,False
4,North Carolina,James Madison,50,70,-0.9,-11.0,10.1,56.0,48.5,7.5,-20.0,120.0,1.0,A+,Away,Over,True,True
4,Army,Rice,37,14,-18.4,-7.5,-10.9,51.3,43.5,7.8,23.0,51.0,1.0,A+,Home,Over,True,True
4,Louisiana,Tulane,33,41,3.2,1.5,1.7,64.9,53.0,11.9,-8.0,74.0,1.0,A+,,Over,,True
4,Kentucky,Ohio,41,6,-7.0,-21.5,14.5,42.1,42.0,0.1,35.0,47.0,1.0,A+,Away,,False,
4,Central Michigan,Ball State,37,34,-5.7,-6.5,0.8,59.7,50.5,9.2,3.0,71.0,1.0,A+,,Over,,True
4,Nebraska,Illinois,24,31,-1.5,-9.0,7.5,34.6,42.5,-7.9,-7.0,55.0,1.0,A,Away,Under,True,False
4,Syracuse,Stanford,24,26,-12.9,-9.5,-3.4,68.8,56.5,12.3,-2.0,50.0,1.0,A+,Home,Over,False,False
4,Washington State,San José State,54,52,-8.6,-13.0,4.4,66.9,55.5,11.4,2.0,106.0,1.0,A+,Away,Over,True,True
4,Cincinnati,Houston,34,0,-9.1,-4.0,-5.1,39.9,47.5,-7.6,34.0,34.0,1.0,A,Home,Under,True,True
5,UCLA,Oregon,13,34,19.3,23.5,-4.2,53.9,54.5,-0.6,-21.0,47.0,1.0,C,Home,,True,
5,Penn State,Illinois,21,7,-17.1,-19.5,2.4,48.2,48.0,0.2,14.0,28.0,1.0,,,,,
5,Ole Miss,Kentucky,17,20,-20.1,-15.0,-5.1,48.4,51.5,-3.1,-3.0,37.0,1.0,B,Home,Under,False,True
5,SMU,Florida State,42,16,-21.3,-6.0,-15.3,53.3,46.0,7.3,26.0,58.0,1.0,A+,Home,Over,True,True
13,UTSA,Temple,51,27,-19.5,-16.5,-3.0,64.5,56.0,8.5,24.0,78.0,1.0,A+,,Over,,True
5,Temple,Army,14,42,22.5,11.0,11.5,58.7,46.5,12.2,-28.0,56.0,1.0,A+,Away,Over,True,True
13,Michigan State,Purdue,24,17,-12.8,-14.0,1.2,41.4,49.0,-7.6,7.0,41.0,1.0,A,,Under,,True
5,Georgia State,Georgia Southern,21,38,7.8,-3.5,11.3,60.6,57.5,3.1,-17.0,59.0,1.0,A+,Away,Over,True,True
5,Kent State,Eastern Michigan,33,52,15.5,14.0,1.5,56.8,46.0,10.8,-19.0,85.0,1.0,A+,,Over,,True
5,East Carolina,UTSA,30,20,-1.1,-2.0,0.9,67.6,53.5,14.1,10.0,50.0,1.0,A+,,Over,,False
5,Clemson,Stanford,40,14,-22.8,-24.0,1.2,60.4,58.0,2.4,26.0,54.0,1.0,,,,,
5,Ohio,Akron,30,10,-19.2,-8.5,-10.7,51.6,46.0,5.6,20.0,40.0,1.0,A+,Home,Over,True,False
5,NC State,Northern Illinois,24,17,-7.8,-7.0,-0.8,43.6,46.0,-2.4,7.0,41.0,1.0,,,,,
5,Wake Forest,Louisiana,38,41,4.7,-3.0,7.7,62.5,59.5,3.0,-3.0,79.0,1.0,A,Away,,True,
5,Central Michigan,San Diego State,22,21,-1.1,-2.5,1.4,47.4,47.5,-0.1,1.0,43.0,1.0,,,,,
5,Indiana,Maryland,42,28,-21.4,-7.5,-13.9,51.9,50.0,1.9,14.0,70.0,1.0,A+,Home,,True,
13,Virginia,SMU,7,33,16.7,11.5,5.2,57.9,54.5,3.4,-26.0,40.0,1.0,B,Away,Over,True,False
5,James Madison,Ball State,63,7,-25.7,-22.0,-3.7,60.3,56.5,3.8,56.0,70.0,1.0,C,Home,Over,True,True
5,Bowling Green,Old Dominion,27,30,-4.0,-11.0,7.0,55.4,51.5,3.9,-3.0,57.0,1.0,A,Away,Over,True,True
5,UConn,Buffalo,47,3,-8.0,-6.0,-2.0,53.8,44.5,9.3,44.0,50.0,1.0,A+,,Over,,True
5,Boston College,Western Kentucky,21,20,-10.3,-7.5,-2.8,46.5,48.0,-1.5,1.0,41.0,1.0,,,,,
13,West Virginia,UCF,31,21,-0.2,3.0,-3.2,60.2,60.0,0.2,10.0,52.0,1.0,C,Home,,True,
13,Louisville,Pittsburgh,37,9,-12.9,-7.0,-5.9,61.8,57.0,4.8,28.0,46.0,1.0,B,Home,Over,True,False
5,Marshall,Western Michigan,27,20,-15.1,-3.5,-11.6,62.8,53.5,9.3,7.0,47.0,1.0,A+,Home,Over,True,False
13,TCU,Arizona,49,28,-14.1,-10.5,-3.6,56.4,60.0,-3.6,21.0,77.0,1.0,C,Home,Under,True,False
5,Kansas,TCU,27,38,-0.7,-1.5,0.8,61.9,58.5,3.4,-11.0,65.0,1.0,C,,Over,,True
5,Texas Tech,Cincinnati,44,41,-6.0,-3.0,-3.0,60.5,60.0,0.5,3.0,85.0,1.0,C,,,,
13,Nebraska,Wisconsin,44,25,-3.5,-1.5,-2.0,34.0,40.5,-6.5,19.0,69.0,1.0,A,,Under,,False
5,Tulane,South Florida,45,10,-13.2,-4.0,-9.2,68.5,60.5,8.0,35.0,55.0,1.0,A+,Home,Over,True,False
5,Sam Houston,Texas State,40,39,7.4,11.0,-3.6,51.0,55.0,-4.0,1.0,79.0,1.0,C,Home,Under,True,False
13,Mississippi State,Missouri,20,39,11.8,9.5,2.3,54.7,58.0,-3.3,-19.0,59.0,1.0,C,,Under,,False
5,UAB,Navy,18,41,10.2,4.5,5.7,63.4,56.5,6.9,-23.0,59.0,1.0,A,Away,Over,True,True
13,Michigan,Northwestern,50,6,-18.2,-10.5,-7.7,38.2,35.5,2.7,44.0,56.0,1.0,A,Home,,True,
5,Purdue,Nebraska,10,28,16.9,10.0,6.9,46.5,47.5,-1.0,-18.0,38.0,1.0,A,Away,,True,
13,Oklahoma State,Texas Tech,48,56,4.0,5.0,-1.0,71.0,63.5,7.5,-8.0,104.0,1.0,A,,Over,,True
13,Houston,Baylor,10,20,11.4,7.0,4.4,47.9,51.0,-3.1,-10.0,30.0,1.0,C,Away,Under,True,True
5,Memphis,Middle Tennessee,24,7,-28.2,-27.0,-1.2,63.8,62.0,1.8,17.0,31.0,1.0,,,,,
5,LSU,South Alabama,42,10,-14.9,-21.0,6.1,60.9,64.5,-3.6,32.0,52.0,1.0,A,Away,Under,False,True
13,Maryland,Iowa,13,29,12.3,4.0,8.3,43.9,40.5,3.4,-16.0,42.0,1.0,A+,Away,Over,True,True
5,Baylor,BYU,28,34,0.7,-3.0,3.7,56.1,47.0,9.1,-6.0,62.0,1.0,A+,Away,Over,True,True
5,Texas,Mississippi State,35,13,-29.2,-37.0,7.8,57.6,58.5,-0.9,22.0,48.0,1.0,A,Away,,True,
5,Houston,Iowa State,0,20,12.9,16.0,-3.1,45.1,43.0,2.1,-20.0,20.0,1.0,C,Home,,False,
13,Duke,Virginia Tech,31,28,2.0,2.5,-0.5,47.3,45.5,1.8,3.0,59.0,1.0,,,,,
5,North Texas,Tulsa,52,20,-17.5,-7.0,-10.5,77.4,65.5,11.9,32.0,72.0,1.0,A+,Home,Over,True,True
5,Rice,Charlotte,20,21,-6.9,-4.0,-2.9,55.5,48.0,7.5,-1.0,41.0,1.0,A,,Over,,False
13,Miami,Wake Forest,42,14,-26.3,-23.5,-2.8,71.7,67.0,4.7,28.0,56.0,1.0,B,,Over,,False
5,Michigan,Minnesota,27,24,-4.0,-10.5,6.5,34.0,34.5,-0.5,3.0,51.0,1.0,A,Away,,True,
5,Florida International,Louisiana Tech,17,10,-1.7,2.0,-3.7,39.6,49.0,-9.4,7.0,27.0,1.0,A+,Home,Under,True,True
5,New Mexico State,New Mexico,40,50,4.3,9.5,-5.2,69.6,54.0,15.6,-10.0,90.0,1.0,A+,Home,Over,False,True
5,Wyoming,Air Force,31,19,-0.1,4.0,-4.1,38.4,33.5,4.9,12.0,50.0,1.0,B,Home,Over,True,True
13,California,Stanford,24,21,-13.7,-15.0,1.3,54.4,53.5,0.9,3.0,45.0,1.0,,,,,
13,Syracuse,UConn,31,24,-7.8,-10.0,2.2,62.9,53.0,9.9,7.0,55.0,1.0,A+,,Over,,True
13,Boston College,North Carolina,41,21,-1.5,2.0,-3.5,56.1,50.5,5.6,20.0,62.0,1.0,B,Home,Over,True,True
13,Kansas State,Cincinnati,41,15,-12.8,-7.5,-5.3,49.6,54.5,-4.9,26.0,56.0,1.0,B,Home,Under,True,False
6,Oregon,Michigan State,31,10,-29.1,-22.5,-6.6,54.7,53.0,1.7,21.0,41.0,1.0,A,Home,,False,
13,San José State,UNLV,16,27,9.6,7.5,2.1,59.0,59.5,-0.5,-11.0,43.0,1.0,,,,,
13,Jacksonville State,Sam Houston,21,11,-8.6,-5.5,-3.1,45.5,57.5,-12.0,10.0,32.0,1.0,A+,Home,Under,True,True
13,Coastal Carolina,Georgia Southern,6,26,1.4,-2.0,3.4,61.1,59.5,1.6,-20.0,32.0,1.0,C,Away,,True,
6,Louisville,SMU,27,34,-0.9,-6.5,5.6,65.5,55.0,10.5,-7.0,61.0,1.0,A+,Away,Over,True,True
6,Florida,UCF,24,13,-10.2,1.0,-11.2,52.1,62.0,-9.9,11.0,37.0,1.0,A+,Home,Under,True,True
13,Old Dominion,Marshall,35,42,3.7,-3.0,6.7,59.1,51.0,8.1,-7.0,77.0,1.0,A+,Away,Over,True,True
6,South Carolina,Ole Miss,3,27,5.3,10.0,-4.7,43.5,53.0,-9.5,-24.0,30.0,1.0,A+,Home,Under,False,True
13,Ball State,Bowling Green,13,38,13.3,12.5,0.8,60.5,54.5,6.0,-25.0,51.0,1.0,A,,Over,,False
6,California,Miami,38,39,12.0,10.0,2.0,64.4,54.0,10.4,-1.0,77.0,1.0,A+,,Over,,True
6,Oklahoma State,West Virginia,14,38,0.3,-2.5,2.8,66.5,65.0,1.5,-24.0,52.0,1.0,,,,,
13,Florida Atlantic,Charlotte,27,39,-4.2,3.0,-7.2,57.5,49.5,8.0,-12.0,66.0,1.0,A+,Home,Over,False,True
6,Arkansas,Tennessee,19,14,9.8,14.0,-4.2,45.9,57.5,-11.6,5.0,33.0,1.0,A+,Home,Under,True,True
13,South Florida,Tulsa,63,30,-21.1,-17.5,-3.6,70.0,60.0,10.0,33.0,93.0,1.0,A+,Home,Over,True,True
13,Tennessee,UTEP,56,0,-43.0,-41.5,-1.5,57.7,54.0,3.7,56.0,56.0,1.0,C,,Over,,True
13,Kennesaw State,Florida International,27,26,7.8,9.0,-1.2,45.4,42.5,2.9,1.0,53.0,1.0,,,,,
13,Middle Tennessee,New Mexico State,21,36,-1.2,-3.5,2.3,52.5,54.0,-1.5,-15.0,57.0,1.0,,,,,
13,Utah State,San Diego State,41,20,-6.0,-5.0,-1.0,65.9,60.0,5.9,21.0,61.0,1.0,B,,Over,,True
13,Louisiana,Troy,51,30,-11.1,-7.5,-3.6,59.1,51.5,7.6,21.0,81.0,1.0,A,Home,Over,True,True
13,Nevada,Air Force,19,22,-0.9,-3.0,2.1,46.1,44.5,1.6,-3.0,41.0,1.0,,,,,
13,UAB,Rice,40,14,0.1,7.0,-6.9,60.4,,,26.0,54.0,1.0,A,Home,,True,
13,Texas State,Georgia State,44,52,-19.6,-23.0,3.4,66.6,59.5,7.1,-8.0,96.0,1.0,A,Away,Over,True,True
13,Oregon State,Washington State,41,38,5.8,11.0,-5.2,69.5,57.0,12.5,3.0,79.0,1.0,A+,Home,Over,True,True
13,Arkansas,Louisiana Tech,35,14,-21.7,-23.5,1.8,47.5,48.5,-1.0,21.0,49.0,1.0,,,,,
13,Wyoming,Boise State,13,17,19.8,22.0,-2.2,55.9,54.0,1.9,-4.0,30.0,1.0,,,,,
