week,homeTeam,awayTeam,home_score,away_score,model_spread,vegas_spread,edge_spread,model_total,vegas_total,edge_total,actual_margin,actual_total,confidence,grade,bet_spread,bet_total,won_spread,won_total
4,Liberty,Akron,21,12,-18.3,-26.5,8.2,50.3,52.5,-2.2,9.0,33.0,1.0,A+,Away,,True,
4,Utah State,UNLV,24,34,-2.5,3.0,-5.5,64.4,62.0,2.4,-10.0,58.0,1.0,B,Home,,False,
4,San Diego State,Toledo,17,14,-1.2,3.0,-4.2,35.4,44.5,-9.1,3.0,31.0,1.0,A+,Home,Under,True,True
4,Miami,Middle Tennessee,31,45,-6.1,-25.5,19.4,57.8,53.5,4.3,-14.0,76.0,1.0,A+,Away,Over,True,True
4,Tulane,Southern Miss,24,27,-17.3,-12.0,-5.3,38.5,48.5,-10.0,-3.0,51.0,1.0,A+,Home,Under,False,False
4,SMU,TCU,34,42,11.2,2.5,8.7,89.2,72.0,17.2,-8.0,76.0,1.0,A+,Away,Over,True,True
4,Western Kentucky,Florida International,73,0,-32.3,-31.5,-0.8,67.7,65.5,2.2,73.0,73.0,1.0,,,,,
4,Georgia,Kent State,39,22,-42.6,-46.0,3.4,50.0,61.0,-11.0,17.0,61.0,1.0,A+,Away,Under,True,
4,North Carolina,Notre Dame,32,45,1.1,-3.0,4.1,74.2,55.5,18.7,-13.0,77.0,1.0,A+,Away,Over,True,True
4,Purdue,Florida Atlantic,28,26,-12.5,-16.0,3.5,54.4,57.0,-2.6,2.0,54.0,1.0,C,Away,,True,
4,Syracuse,Virginia,22,20,-12.8,-10.0,-2.8,38.3,54.0,-15.7,2.0,42.0,1.0,A+,,Under,,True
4,San José State,Western Michigan,34,6,-10.3,-6.5,-3.8,24.8,48.5,-23.7,28.0,40.0,1.0,A+,Home,Under,True,True
4,Virginia Tech,West Virginia,10,33,9.3,2.5,6.8,52.7,50.0,2.7,-23.0,43.0,1.0,A,Away,,True,
4,Alabama,Vanderbilt,55,3,-36.2,-40.5,4.3,66.0,61.0,5.0,52.0,58.0,1.0,B,Away,Over,False,False
4,Memphis,North Texas,44,34,-8.2,-13.0,4.8,79.8,68.5,11.3,10.0,78.0,1.0,A+,Away,Over,True,True
4,LSU,New Mexico,38,0,-40.7,-31.5,-9.2,35.3,44.0,-8.7,38.0,38.0,1.0,A+,Home,Under,True,True
4,Ole Miss,Tulsa,35,27,-20.2,-21.0,0.8,79.3,66.5,12.8,8.0,62.0,1.0,A+,,Over,,False
4,UTEP,Boise State,27,10,12.7,16.0,-3.3,41.7,45.0,-3.3,17.0,37.0,1.0,C,Home,Under,True,True
4,UCF,Georgia Tech,27,10,-18.9,-21.5,2.6,45.3,56.5,-11.2,17.0,37.0,1.0,A+,,Under,,True
4,BYU,Wyoming,38,24,-11.9,-21.0,9.1,55.8,49.0,6.8,14.0,62.0,1.0,A+,Away,Over,True,True
4,Michigan State,Minnesota,7,34,6.8,3.0,3.8,39.3,50.0,-10.7,-27.0,41.0,1.0,A+,Away,Under,True,True
4,Georgia Southern,Ball State,34,23,-10.9,-9.5,-1.4,66.3,67.0,-0.7,11.0,57.0,1.0,,,,,
4,Troy,Marshall,16,7,-6.6,3.5,-10.1,1.6,51.5,-49.9,9.0,23.0,1.0,A+,Home,Under,True,True
4,NC State,UConn,41,10,-21.9,-38.5,16.6,23.4,48.0,-24.6,31.0,51.0,1.0,A+,Away,Under,True,False
4,South Alabama,Louisiana Tech,38,14,-23.2,-13.0,-10.2,66.4,59.0,7.4,24.0,52.0,1.0,A+,Home,Over,True,False
4,Old Dominion,Arkansas State,29,26,-3.7,-5.0,1.3,54.0,55.5,-1.5,3.0,55.0,1.0,,,,,
4,South Carolina,Charlotte,56,20,-27.1,-23.5,-3.6,70.0,67.0,3.0,36.0,76.0,1.0,C,Home,,True,
4,East Carolina,Navy,20,23,-8.8,-16.5,7.7,48.4,48.5,-0.1,-3.0,43.0,1.0,A,Away,,True,
4,Kentucky,Northern Illinois,31,23,-26.3,-27.5,1.2,47.1,53.0,-5.9,8.0,54.0,1.0,B,,Under,,False
4,Rutgers,Iowa,10,27,14.7,7.5,7.2,8.3,34.5,-26.2,-17.0,37.0,1.0,A+,Away,Under,True,False
5,Wisconsin,Illinois,10,34,1.3,-6.5,7.8,14.5,43.5,-29.0,-24.0,44.0,1.0,A+,Away,Under,True,False
5,UNLV,New Mexico,31,20,-12.9,-14.0,1.1,38.4,44.5,-6.1,11.0,51.0,1.0,A,,Under,,False
5,Ohio State,Rutgers,49,10,-37.3,-39.0,1.7,48.0,58.0,-10.0,39.0,59.0,1.0,A+,,Under,,False
5,Arizona,Colorado,43,20,-17.4,-17.5,0.1,93.3,58.0,35.3,23.0,63.0,1.0,A+,,Over,,True
5,Akron,Bowling Green,28,31,0.6,8.5,-7.9,65.2,49.5,15.7,-3.0,59.0,1.0,A+,Home,Over,True,True
5,Boston College,Louisville,34,33,16.8,13.0,3.8,45.9,48.0,-2.1,1.0,67.0,1.0,C,Away,,False,
5,Penn State,Northwestern,17,7,-31.4,-25.0,-6.4,41.7,50.0,-8.3,10.0,24.0,1.0,A+,Home,Under,False,True
5,Mississippi State,Texas A&M,42,24,-8.2,-4.0,-4.2,42.6,45.0,-2.4,18.0,66.0,1.0,C,Home,,True,
5,Kent State,Ohio,31,24,1.5,-13.0,14.5,75.9,65.5,10.4,7.0,55.0,1.0,A+,Away,Over,True,False
5,Utah,Oregon State,42,16,-8.8,-10.5,1.7,51.2,54.0,-2.8,26.0,58.0,1.0,,,,,
5,Kansas,Iowa State,14,11,2.0,4.0,-2.0,50.5,59.0,-8.5,3.0,25.0,1.0,A+,,Under,,True
5,Tulsa,Cincinnati,21,31,10.7,10.0,0.7,60.5,59.0,1.5,-10.0,52.0,1.0,,,,,
5,Ball State,Northern Illinois,44,38,-4.7,3.0,-7.7,60.1,58.5,1.6,6.0,82.0,1.0,A,Home,,True,
5,Rice,UAB,28,24,10.8,10.5,0.3,56.6,51.0,5.6,4.0,52.0,1.0,B,,Over,,True
5,Houston,Tulane,24,27,2.8,-5.5,8.3,77.5,52.0,25.5,-3.0,51.0,1.0,A+,Away,Over,True,False
5,Charlotte,UTEP,35,41,3.8,3.5,0.3,62.3,56.0,6.3,-6.0,76.0,1.0,A,,Over,,True
5,Arkansas,Alabama,26,49,16.2,17.0,-0.8,67.3,61.0,6.3,-23.0,75.0,1.0,A,,Over,,True
5,Toledo,Central Michigan,38,17,-10.5,-6.5,-4.0,50.4,55.5,-5.1,21.0,55.0,1.0,B,Home,Under,True,True
6,UCF,SMU,41,19,-7.0,-3.0,-4.0,77.1,65.0,12.1,22.0,60.0,1.0,A+,Home,Over,True,False
5,Louisiana,South Alabama,17,20,1.7,8.5,-6.8,31.8,47.0,-15.2,-3.0,37.0,1.0,A+,Home,Under,True,True
5,Baylor,Oklahoma State,25,36,-3.6,-2.0,-1.6,74.8,56.0,18.8,-11.0,61.0,1.0,A+,,Over,,True
5,Wyoming,San José State,16,33,1.3,2.5,-1.2,27.4,42.5,-15.1,-17.0,49.0,1.0,A+,,Under,,False
5,TCU,Oklahoma,55,24,-8.3,5.0,-13.3,76.4,70.0,6.4,31.0,79.0,1.0,A+,Home,Over,True,True
5,UConn,Fresno State,19,14,13.9,23.0,-9.1,39.2,51.0,-11.8,5.0,33.0,1.0,A+,Home,Under,True,True
5,USC,Arizona State,42,25,-20.5,-24.5,4.0,84.7,61.0,23.7,17.0,67.0,1.0,A+,Away,Over,True,True
5,Boise State,San Diego State,35,13,-11.6,-6.0,-5.6,24.4,38.0,-13.6,22.0,48.0,1.0,A+,Home,Under,True,False
5,Maryland,Michigan State,27,13,-7.5,-7.5,0.0,65.2,58.0,7.2,14.0,40.0,1.0,A,,Over,,False
5,Kansas State,Texas Tech,37,28,-11.5,-7.5,-4.0,66.7,56.5,10.2,9.0,65.0,1.0,A+,Home,Over,True,True
5,Texas,West Virginia,38,20,-18.9,-7.5,-11.4,70.1,61.0,9.1,18.0,58.0,1.0,A+,Home,Over,True,False
5,BYU,Utah State,38,26,-13.7,-26.0,12.3,78.6,60.0,18.6,12.0,64.0,1.0,A+,Away,Over,True,True
5,Memphis,Temple,24,3,-18.9,-18.0,-0.9,59.3,49.5,9.8,21.0,27.0,1.0,A+,,Over,,False
5,Oregon,Stanford,45,27,-23.6,-17.5,-6.1,76.8,63.0,13.8,18.0,72.0,1.0,A+,Home,Over,True,True
5,Iowa,Michigan,14,27,14.1,11.0,3.1,12.3,42.0,-29.7,-13.0,41.0,1.0,A+,Away,Under,True,True
5,Middle Tennessee,UTSA,30,45,8.3,4.5,3.8,76.4,64.0,12.4,-15.0,75.0,1.0,A+,Away,Over,True,True
5,Army,Georgia State,14,31,-4.5,-9.0,4.5,67.5,54.0,13.5,-17.0,45.0,1.0,A+,Away,Over,True,False
5,Ole Miss,Kentucky,22,19,-7.7,-6.0,-1.7,41.2,55.0,-13.8,3.0,41.0,1.0,A+,,Under,,True
5,Coastal Carolina,Georgia Southern,34,30,-4.4,-9.5,5.1,83.5,70.0,13.5,4.0,64.0,1.0,A+,Away,Over,True,False
5,Air Force,Navy,13,10,-11.4,-13.5,2.1,16.8,38.0,-21.2,3.0,23.0,1.0,A+,,Under,,True
5,Old Dominion,Liberty,24,38,5.4,3.5,1.9,41.3,47.5,-6.2,-14.0,62.0,1.0,A,,Under,,False
5,Clemson,NC State,30,20,-12.8,-6.5,-6.3,34.7,46.0,-11.3,10.0,50.0,1.0,A+,Home,Under,True,False
5,Auburn,LSU,17,21,8.8,8.0,0.8,57.9,44.5,13.4,-4.0,38.0,1.0,A+,,Over,,False
5,Nebraska,Indiana,35,21,-6.9,-7.0,0.1,63.2,62.0,1.2,14.0,56.0,1.0,,,,,
5,North Texas,Florida Atlantic,45,28,-6.0,3.0,-9.0,65.8,67.5,-1.7,17.0,73.0,1.0,A+,Home,,True,
5,Pittsburgh,Georgia Tech,21,26,-18.3,-21.5,3.2,51.4,47.0,4.4,-5.0,47.0,1.0,C,Away,Over,True,
5,Western Kentucky,Troy,27,34,-1.9,-5.0,3.1,35.9,55.0,-19.1,-7.0,61.0,1.0,A+,Away,Under,True,False
5,UCLA,Washington,40,32,-0.4,2.5,-2.9,88.1,65.0,23.1,8.0,72.0,1.0,A+,,Over,,True
5,James Madison,Texas State,40,13,-18.1,-21.5,3.4,47.4,51.5,-4.1,27.0,53.0,0.75,C,Away,Under,False,False
5,Buffalo,Miami (OH),24,20,-5.4,-3.0,-2.4,36.3,50.5,-14.2,4.0,44.0,1.0,A+,,Under,,True
5,Duke,Virginia,38,17,-13.1,-2.0,-11.1,40.3,55.0,-14.7,21.0,55.0,1.0,A+,Home,Under,True,
5,Minnesota,Purdue,10,20,-9.9,-9.0,-0.9,31.7,53.0,-21.3,-10.0,30.0,1.0,A+,,Under,,True
5,South Florida,East Carolina,28,48,12.5,9.5,3.0,90.2,55.5,34.7,-20.0,76.0,1.0,A+,,Over,,True
5,North Carolina,Virginia Tech,41,10,-16.9,-9.5,-7.4,58.6,57.5,1.1,31.0,51.0,1.0,A,Home,,True,
5,Florida State,Wake Forest,21,31,-8.0,-6.0,-2.0,79.3,67.5,11.8,-10.0,52.0,1.0,A+,,Over,,False
5,Washington State,California,28,9,-10.9,-4.0,-6.9,36.5,52.5,-16.0,19.0,37.0,1.0,A+,Home,Under,True,True
5,Missouri,Georgia,22,26,24.1,31.5,-7.4,30.8,54.5,-23.7,-4.0,48.0,1.0,A+,Home,Under,True,True
5,New Mexico State,Florida International,7,21,-13.7,-16.0,2.3,44.3,54.0,-9.7,-14.0,28.0,1.0,A+,,Under,,True
6,UAB,Middle Tennessee,41,14,-8.8,-10.0,1.2,55.5,52.5,3.0,27.0,55.0,1.0,C,,,,
6,Northern Illinois,Toledo,32,52,9.5,6.5,3.0,67.6,59.5,8.1,-20.0,84.0,1.0,A+,,Over,,True
6,Indiana,Michigan,10,31,28.9,23.5,5.4,57.7,57.5,0.2,-21.0,41.0,1.0,B,Away,,False,
6,Navy,Tulsa,53,21,-2.0,4.5,-6.5,59.4,45.5,13.9,32.0,74.0,1.0,A+,Home,Over,True,True
6,Bowling Green,Buffalo,7,38,5.9,2.0,3.9,70.0,56.0,14.0,-31.0,45.0,1.0,A+,Away,Over,True,False
6,Arizona State,Washington,45,38,12.0,13.5,-1.5,78.5,55.5,23.0,7.0,83.0,1.0,A+,,Over,,True
6,NC State,Florida State,19,17,4.1,-3.5,7.6,36.5,50.0,-13.5,2.0,36.0,1.0,A+,Away,Under,True,True
6,Stanford,Oregon State,27,28,14.8,4.0,10.8,56.4,53.0,3.4,-1.0,55.0,1.0,A+,Away,Over,False,True
6,Notre Dame,BYU,28,20,-13.7,-3.5,-10.2,66.6,51.5,15.1,8.0,48.0,1.0,A+,Home,Over,True,False
6,Georgia State,Georgia Southern,41,33,-4.8,-2.5,-2.3,92.2,66.5,25.7,8.0,74.0,1.0,A+,,Over,,True
6,Louisiana Tech,UTEP,41,31,1.5,-1.5,3.0,75.7,52.0,23.7,10.0,72.0,1.0,A+,,Over,,True
6,Georgia Tech,Duke,23,20,8.9,3.5,5.4,48.0,54.0,-6.0,3.0,43.0,1.0,A,Away,Under,False,True
6,Vanderbilt,Ole Miss,28,52,17.0,17.0,0.0,71.4,60.0,11.4,-24.0,80.0,1.0,A+,,Over,,True
6,Arkansas State,James Madison,20,42,13.3,11.0,2.3,62.7,55.0,7.7,-22.0,62.0,0.75,B,,Over,,True
6,Ohio,Akron,55,34,-16.7,-10.0,-6.7,67.6,59.0,8.6,21.0,89.0,1.0,A+,Home,Over,True,True
6,Florida,Missouri,24,17,-6.5,-11.0,4.5,59.0,53.5,5.5,7.0,41.0,1.0,B,Away,Over,True,False
6,Memphis,Houston,32,33,-3.0,-1.0,-2.0,94.6,58.0,36.6,-1.0,65.0,1.0,A+,,Over,,True
6,Maryland,Purdue,29,31,-5.2,-3.0,-2.2,57.6,59.5,-1.9,-2.0,60.0,1.0,,,,,
6,Western Michigan,Eastern Michigan,23,45,2.4,-4.5,6.9,40.5,55.5,-15.0,-22.0,68.0,1.0,A+,Away,Under,True,False
6,Kentucky,South Carolina,14,24,-4.0,-4.5,0.5,39.9,44.0,-4.1,-10.0,38.0,1.0,C,,Under,,True
6,Utah State,Air Force,34,27,12.3,11.5,0.8,38.1,54.0,-15.9,7.0,61.0,1.0,A+,,Under,,False
6,Troy,Southern Miss,27,10,-11.4,-7.0,-4.4,15.7,44.0,-28.3,17.0,37.0,1.0,A+,Home,Under,True,True
6,Cincinnati,South Florida,28,24,-24.8,-27.0,2.2,73.7,58.5,15.2,4.0,52.0,1.0,A+,,Over,,False
6,Illinois,Iowa,9,6,-4.6,-4.0,-0.6,-7.2,36.0,-43.2,3.0,15.0,1.0,A+,,Under,,True
6,Virginia,Louisville,17,34,12.2,-1.5,13.7,32.3,47.5,-15.2,-17.0,51.0,1.0,A+,Away,Under,True,False
6,Boise State,Fresno State,40,20,-3.8,-10.5,6.7,39.7,45.0,-5.3,20.0,60.0,1.0,A,Away,Under,False,False
6,USC,Washington State,30,14,-10.6,-12.5,1.9,60.3,64.5,-4.2,16.0,44.0,1.0,C,,Under,,True
6,Florida International,UConn,12,33,7.3,5.5,1.8,48.4,46.5,1.9,-21.0,45.0,1.0,,,,,
6,Alabama,Texas A&M,24,20,-22.0,-24.0,2.0,44.7,48.5,-3.8,4.0,44.0,1.0,C,,Under,,True
6,UCLA,Utah,42,32,4.9,3.5,1.4,76.0,64.5,11.5,10.0,74.0,1.0,A+,,Over,,True
6,Northwestern,Wisconsin,7,42,15.4,10.0,5.4,34.0,44.5,-10.5,-35.0,49.0,1.0,A+,Away,Under,True,False
6,Michigan State,Ohio State,20,49,21.0,27.5,-6.5,68.0,65.0,3.0,-29.0,69.0,1.0,A,Home,,False,
6,Miami,North Carolina,24,27,5.0,-4.0,9.0,75.6,68.0,7.6,-3.0,51.0,1.0,A+,Away,Over,True,False
6,UTSA,Western Kentucky,31,28,-3.2,-6.5,3.3,78.9,72.5,6.4,3.0,59.0,1.0,A,Away,Over,True,False
6,Rutgers,Nebraska,13,14,5.2,3.0,2.2,38.3,50.5,-12.2,-1.0,27.0,1.0,A+,,Under,,True
6,Iowa State,Kansas State,9,10,7.6,1.0,6.6,26.0,45.0,-19.0,-1.0,19.0,1.0,A+,Away,Under,,True
6,New Mexico,Wyoming,14,27,9.7,3.0,6.7,24.6,37.0,-12.4,-13.0,41.0,1.0,A+,Away,Under,True,False
6,Pittsburgh,Virginia Tech,45,29,-17.7,-14.5,-3.2,39.4,42.0,-2.6,16.0,74.0,1.0,C,Home,,True,
6,Kansas,TCU,31,38,12.4,7.0,5.4,85.7,71.0,14.7,-7.0,69.0,1.0,A+,Away,Over,,False
6,Wake Forest,Army,45,10,-11.8,-16.5,4.7,74.0,65.5,8.5,35.0,55.0,1.0,A+,Away,Over,False,False
6,Arizona,Oregon,22,49,15.4,13.5,1.9,95.7,73.0,22.7,-27.0,71.0,1.0,A+,,Over,,False
6,Nevada,Colorado State,14,17,-3.3,-3.5,0.2,36.1,45.0,-8.9,-3.0,31.0,1.0,A+,,Under,,True
6,Boston College,Clemson,3,31,24.1,21.0,3.1,53.2,49.0,4.2,-28.0,34.0,1.0,C,Away,Over,True,False
6,San José State,UNLV,40,7,-8.1,-6.5,-1.6,41.2,51.5,-10.3,33.0,47.0,1.0,A+,,Under,,True
6,Oklahoma State,Texas Tech,41,31,-3.6,-11.5,7.9,80.1,65.5,14.6,10.0,72.0,1.0,A+,Away,Over,True,True
6,Central Michigan,Ball State,16,17,-4.3,-7.5,3.2,42.9,63.5,-20.6,-1.0,33.0,1.0,A+,Away,Under,True,True
6,Miami (OH),Kent State,27,24,-0.9,5.0,-5.9,39.8,56.5,-16.7,3.0,51.0,1.0,A+,Home,Under,True,True
6,Oklahoma,Texas,0,49,4.9,7.5,-2.6,66.6,65.5,1.1,-49.0,49.0,1.0,,,,,
6,LSU,Tennessee,13,40,4.1,2.5,1.6,67.3,63.0,4.3,-27.0,53.0,1.0,C,,Over,,False
6,Georgia,Auburn,42,10,-28.1,-27.5,-0.6,47.0,49.5,-2.5,32.0,52.0,1.0,,,,,
6,Tulane,East Carolina,24,9,-10.6,-2.5,-8.1,57.5,55.5,2.0,15.0,33.0,1.0,A+,Home,,True,
7,Western Michigan,Ohio,14,33,5.3,-2.0,7.3,50.9,61.5,-10.6,-19.0,47.0,1.0,A+,Away,Under,True,True
7,Virginia Tech,Miami,14,20,3.6,9.0,-5.4,35.2,48.5,-13.3,-6.0,34.0,1.0,A+,Home,Under,True,True
7,UCF,Temple,70,13,-22.8,-23.5,0.7,41.9,46.5,-4.6,57.0,83.0,1.0,B,,Under,,False
7,Georgia Southern,James Madison,45,38,7.3,13.0,-5.7,75.1,68.0,7.1,7.0,83.0,0.75,B,Home,Over,True,True
7,Marshall,Louisiana,13,23,-3.2,-9.5,6.3,14.7,45.0,-30.3,-10.0,36.0,1.0,A+,Away,Under,True,True
7,SMU,Navy,40,34,-10.7,-12.5,1.8,68.3,59.0,9.3,6.0,74.0,1.0,A+,,Over,,True
7,Colorado State,Utah State,13,17,4.4,14.0,-9.6,46.3,45.5,0.8,-4.0,30.0,1.0,A+,Home,,True,
7,Oregon State,Washington State,24,10,-8.5,-3.0,-5.5,38.4,51.5,-13.1,14.0,34.0,1.0,A+,Home,Under,True,True
7,Coastal Carolina,Old Dominion,21,49,-10.8,-11.0,0.2,55.1,58.5,-3.4,-28.0,70.0,1.0,C,,Under,,False
7,Indiana,Maryland,33,38,11.4,10.5,0.9,70.1,63.5,6.6,-5.0,71.0,1.0,A,,Over,,True
7,Syracuse,NC State,24,9,0.7,-3.0,3.7,33.4,42.0,-8.6,15.0,33.0,1.0,A+,Away,Under,False,True
7,East Carolina,Memphis,47,45,0.9,-5.5,6.4,74.6,62.5,12.1,2.0,92.0,1.0,A+,Away,Over,True,True
7,Georgia,Vanderbilt,55,0,-39.5,-37.5,-2.0,49.8,56.5,-6.7,55.0,55.0,1.0,A,,Under,,True
7,Oklahoma,Kansas,52,42,-12.7,-10.5,-2.2,89.5,66.5,23.0,10.0,94.0,1.0,A+,,Over,,True
7,Akron,Central Michigan,21,28,5.9,12.0,-6.1,52.0,60.5,-8.5,-7.0,49.0,1.0,A+,Home,Under,True,True
7,Michigan,Penn State,41,17,-9.0,-7.0,-2.0,41.7,48.5,-6.8,24.0,58.0,1.0,A,,Under,,False
7,Florida Atlantic,Rice,17,14,-11.2,-5.5,-5.7,60.4,54.5,5.9,3.0,31.0,1.0,B,Home,Over,False,False
7,Michigan State,Wisconsin,34,28,2.4,7.0,-4.6,50.0,50.0,0.0,6.0,62.0,1.0,B,Home,,True,
7,Bowling Green,Miami (OH),17,13,3.0,7.0,-4.0,40.7,45.0,-4.3,4.0,30.0,1.0,C,Home,Under,True,True
7,UAB,Charlotte,34,20,-18.8,-22.0,3.2,59.8,65.0,-5.2,14.0,54.0,1.0,B,Away,Under,True,True
7,Washington,Arizona,49,39,-17.6,-14.5,-3.1,91.0,71.5,19.5,10.0,88.0,1.0,A+,Home,Over,False,True
7,Florida International,UTSA,10,30,26.5,33.0,-6.5,78.2,64.0,14.2,-20.0,40.0,1.0,A+,Home,Over,True,False
7,Middle Tennessee,Western Kentucky,17,35,7.6,7.5,0.1,65.9,67.5,-1.6,-18.0,52.0,1.0,,,,,
7,Southern Miss,Arkansas State,20,19,-9.3,-4.5,-4.8,49.0,53.0,-4.0,1.0,39.0,1.0,B,Home,Under,False,True
7,Eastern Michigan,Northern Illinois,10,39,-9.5,-3.5,-6.0,70.4,64.0,6.4,-29.0,49.0,1.0,A,Home,Over,False,False
7,Ball State,UConn,25,21,-4.2,-9.5,5.3,33.8,47.5,-13.7,4.0,46.0,1.0,A+,Away,Under,True,True
7,Tennessee,Alabama,52,49,3.0,9.0,-6.0,72.6,68.0,4.6,3.0,101.0,1.0,A,Home,Over,True,True
7,Duke,North Carolina,35,38,0.4,6.5,-6.1,76.4,70.0,6.4,-3.0,73.0,1.0,A,Home,Over,True,True
7,Utah,USC,43,42,-6.7,-3.5,-3.2,73.1,65.0,8.1,1.0,85.0,1.0,A+,Home,Over,False,True
7,Troy,Texas State,17,14,-18.0,-16.0,-2.0,21.4,47.0,-25.6,3.0,31.0,1.0,A+,,Under,,True
7,South Florida,Tulane,31,45,19.8,11.5,8.3,81.7,55.0,26.7,-14.0,76.0,1.0,A+,Away,Over,True,True
7,New Mexico State,New Mexico,21,9,-9.0,7.0,-16.0,21.5,38.5,-17.0,12.0,30.0,1.0,A+,Home,Under,True,True
7,Notre Dame,Stanford,14,16,-20.2,-16.5,-3.7,57.3,53.0,4.3,-2.0,30.0,1.0,C,Home,Over,False,False
7,Kentucky,Mississippi State,27,17,1.6,3.5,-1.9,33.7,50.5,-16.8,10.0,44.0,1.0,A+,,Under,,True
7,Colorado,California,20,13,12.7,15.0,-2.3,63.7,48.5,15.2,7.0,33.0,1.0,A+,,Over,,False
7,West Virginia,Baylor,43,40,4.4,3.0,1.4,80.1,55.0,25.1,3.0,83.0,1.0,A+,,Over,,True
7,TCU,Oklahoma State,43,40,-10.4,-5.5,-4.9,74.6,71.0,3.6,3.0,83.0,1.0,B,Home,Over,False,True
7,Purdue,Nebraska,43,37,-8.5,-14.0,5.5,50.7,56.0,-5.3,6.0,80.0,1.0,B,Away,Under,True,False
7,UNLV,Air Force,7,42,12.3,10.0,2.3,29.1,50.0,-20.9,-35.0,49.0,1.0,A+,,Under,,True
7,Florida State,Clemson,28,34,1.2,4.5,-3.3,54.2,51.0,3.2,-6.0,62.0,1.0,C,Home,Over,False,True
7,Toledo,Kent State,52,31,-8.8,-7.0,-1.8,62.7,62.5,0.2,21.0,83.0,1.0,,,,,
7,Texas,Iowa State,24,21,-15.7,-15.5,-0.2,27.6,48.5,-20.9,3.0,45.0,1.0,A+,,Under,,True
7,Illinois,Minnesota,26,14,-1.2,4.5,-5.7,3.8,40.0,-36.2,12.0,40.0,1.0,A+,Home,Under,True,
7,Fresno State,San José State,17,10,-11.2,7.0,-18.2,37.8,47.0,-9.2,7.0,27.0,1.0,A+,Home,Under,True,True
7,BYU,Arkansas,35,52,5.8,0.0,5.8,79.3,67.0,12.3,-17.0,87.0,1.0,A+,Away,Over,True,True
7,North Texas,Louisiana Tech,47,27,-14.4,-6.5,-7.9,87.6,68.0,19.6,20.0,74.0,1.0,A+,Home,Over,True,True
8,New Mexico,Fresno State,9,41,25.9,10.0,15.9,35.0,40.0,-5.0,-32.0,50.0,1.0,A+,Away,Under,True,False
8,Notre Dame,UNLV,44,21,-24.3,-26.0,1.7,52.4,46.5,5.9,23.0,65.0,1.0,B,,Over,,True
8,Old Dominion,Georgia Southern,23,28,3.4,-1.5,4.9,66.4,66.0,0.4,-5.0,51.0,1.0,B,Away,,True,
8,Stanford,Arizona State,15,14,1.2,-3.0,4.2,71.6,52.5,19.1,1.0,29.0,1.0,A+,Away,Over,True,False
8,Alabama,Mississippi State,30,6,-17.5,-21.5,4.0,57.7,61.5,-3.8,24.0,36.0,1.0,C,Away,Under,False,True
8,South Carolina,Texas A&M,30,24,-5.0,3.0,-8.0,48.8,44.5,4.3,6.0,54.0,1.0,A+,Home,Over,True,True
8,Miami (OH),Western Michigan,10,16,-6.6,-7.0,0.4,14.8,44.0,-29.2,-6.0,26.0,1.0,A+,,Under,,True
8,Oklahoma State,Texas,41,34,7.6,6.5,1.1,64.8,58.5,6.3,7.0,75.0,1.0,A,,Over,,True
8,Western Kentucky,UAB,20,17,-5.0,-1.0,-4.0,58.0,60.5,-2.5,3.0,37.0,1.0,C,Home,,True,
8,UTSA,North Texas,31,27,-10.6,-10.0,-0.6,82.9,73.0,9.9,4.0,58.0,1.0,A+,,Over,,False
8,Liberty,BYU,41,14,-2.2,7.0,-9.2,64.2,58.0,6.2,27.0,55.0,1.0,A+,Home,Over,True,False
8,Ohio State,Iowa,54,10,-20.1,-30.0,9.9,27.5,50.0,-22.5,44.0,64.0,1.0,A+,Away,Under,False,False
8,California,Washington,21,28,14.4,7.5,6.9,61.4,55.0,6.4,-7.0,49.0,1.0,A,Away,Over,False,False
8,Georgia Tech,Virginia,9,16,0.6,-3.5,4.1,34.5,48.0,-13.5,-7.0,25.0,1.0,A+,Away,Under,True,True
8,Louisiana Tech,Rice,41,42,-0.4,3.0,-3.4,82.2,57.0,25.2,-1.0,83.0,1.0,A+,Home,Over,True,True
8,TCU,Kansas State,38,28,-4.5,-3.0,-1.5,61.2,55.0,6.2,10.0,66.0,1.0,A,,Over,,True
8,Miami,Duke,21,45,3.0,-10.0,13.0,53.0,59.0,-6.0,-24.0,66.0,1.0,A+,Away,Under,True,False
8,Wake Forest,Boston College,43,15,-24.0,-20.0,-4.0,78.3,60.0,18.3,28.0,58.0,1.0,A+,Home,Over,True,False
8,Wyoming,Utah State,28,14,-4.5,-5.0,0.5,50.6,44.5,6.1,14.0,42.0,1.0,A,,Over,,False
8,UTEP,Florida Atlantic,24,21,1.0,3.0,-2.0,53.9,51.0,2.9,3.0,45.0,1.0,,,,,
8,Air Force,Boise State,14,19,-0.8,-2.0,1.2,16.8,46.5,-29.7,-5.0,33.0,1.0,A+,,Under,,True
8,South Alabama,Troy,6,10,-5.4,-3.0,-2.4,18.7,47.0,-28.3,-4.0,16.0,1.0,A+,,Under,,True
8,Temple,Tulsa,16,27,3.4,14.0,-10.6,61.7,53.5,8.2,-11.0,43.0,1.0,A+,Home,Over,True,False
8,SMU,Cincinnati,27,29,5.9,4.0,1.9,69.4,59.5,9.9,-2.0,56.0,1.0,A+,,Over,,False
8,Texas Tech,West Virginia,48,10,-8.2,-4.5,-3.7,85.4,65.0,20.4,38.0,58.0,1.0,A+,Home,Over,True,False
