week,homeTeam,awayTeam,home_score,away_score,model_spread,vegas_spread,edge_spread,model_total,vegas_total,edge_total,actual_margin,actual_total,confidence,grade,bet_spread,bet_total,won_spread,won_total
4,Syracuse,Army,29,16,-3.9,-13.0,9.1,34.8,49.5,-14.7,13.0,45.0,1.0,A+,Away,Under,,True
4,Houston,Sam Houston,38,7,-11.2,-11.5,0.3,48.2,37.5,10.7,31.0,45.0,0.75,A+,,Over,,True
4,Michigan,Rutgers,31,7,-28.4,-24.0,-4.4,29.1,44.0,-14.9,24.0,38.0,1.0,A+,Home,Under,,True
4,Illinois,Florida Atlantic,23,17,-12.3,-15.5,3.2,39.0,45.5,-6.5,6.0,40.0,1.0,A,Away,Under,True,True
4,Utah State,James Madison,38,45,18.4,4.5,13.9,71.1,52.5,18.6,-7.0,83.0,1.0,A+,Away,Over,True,True
4,Arizona State,USC,28,42,20.8,34.5,-13.7,71.8,62.0,9.8,-14.0,70.0,1.0,A+,Home,Over,True,True
4,Arkansas State,Southern Miss,44,37,-8.0,6.0,-14.0,64.1,49.0,15.1,7.0,81.0,1.0,A+,Home,Over,True,True
4,Penn State,Iowa,31,0,-19.9,-14.5,-5.4,11.9,39.5,-27.6,31.0,31.0,1.0,A+,Home,Under,True,True
4,Oregon,Colorado,42,6,-26.2,-21.0,-5.2,72.8,70.0,2.8,36.0,48.0,1.0,B,Home,,True,
4,Texas A&M,Auburn,27,10,-10.5,-8.5,-2.0,45.4,51.0,-5.6,17.0,37.0,1.0,B,,Under,,True
4,Kansas State,UCF,44,31,-12.9,-3.5,-9.4,61.8,52.0,9.8,13.0,75.0,1.0,A+,Home,Over,True,True
4,TCU,SMU,34,17,0.0,-6.5,6.5,61.5,62.0,-0.5,17.0,51.0,1.0,A,Away,,False,
4,Northern Illinois,Tulsa,14,22,-11.6,-4.0,-7.6,43.7,54.5,-10.8,-8.0,36.0,1.0,A+,Home,Under,False,True
4,South Florida,Rice,42,29,-5.1,2.5,-7.6,68.9,58.0,10.9,13.0,71.0,1.0,A+,Home,Over,True,True
4,Tennessee,UTSA,45,14,-14.1,-21.5,7.4,58.3,59.0,-0.7,31.0,59.0,1.0,A,Away,,False,
4,Florida International,Liberty,6,38,27.0,10.0,17.0,59.7,53.5,6.2,-32.0,44.0,1.0,A+,Away,Over,True,False
4,UTEP,UNLV,28,45,14.9,2.5,12.4,59.3,50.0,9.3,-17.0,73.0,1.0,A+,Away,Over,True,True
4,South Carolina,Mississippi State,37,30,-10.4,-6.0,-4.4,49.0,47.0,2.0,7.0,67.0,1.0,C,Home,,True,
4,Ball State,Georgia Southern,3,40,3.7,6.0,-2.3,51.8,61.0,-9.2,-37.0,43.0,1.0,A+,,Under,,True
4,Cincinnati,Oklahoma,6,20,21.9,14.0,7.9,56.3,57.5,-1.2,-14.0,26.0,1.0,A,Away,,,
4,Louisiana,Buffalo,45,38,-13.2,-10.0,-3.2,55.9,57.5,-1.6,7.0,83.0,1.0,C,Home,,False,
4,Purdue,Wisconsin,17,38,13.2,6.5,6.7,30.8,54.5,-23.7,-21.0,55.0,1.0,A+,Away,Under,True,False
4,Marshall,Virginia Tech,24,17,7.8,-4.5,12.3,52.3,41.0,11.3,7.0,41.0,1.0,A+,Away,Over,False,
4,Michigan State,Maryland,9,31,14.6,7.5,7.1,31.2,52.5,-21.3,-22.0,40.0,1.0,A+,Away,Under,True,True
4,Toledo,Western Michigan,49,31,-16.4,-21.5,5.1,45.1,53.5,-8.4,18.0,80.0,1.0,A+,Away,Under,True,False
4,Missouri,Memphis,34,27,-14.8,-6.5,-8.3,71.0,51.5,19.5,7.0,61.0,1.0,A+,Home,Over,True,True
5,Colorado,USC,41,48,8.6,21.5,-12.9,85.7,73.5,12.2,-7.0,89.0,1.0,A+,Home,Over,True,True
5,Syracuse,Clemson,14,31,14.1,6.5,7.6,42.2,53.0,-10.8,-17.0,45.0,1.0,A+,Away,Under,True,True
5,Oregon State,Utah,21,7,-3.8,-3.5,-0.3,47.2,44.5,2.7,14.0,28.0,1.0,,,,,
5,Duke,Notre Dame,14,21,4.5,5.5,-1.0,45.4,54.5,-9.1,-7.0,35.0,1.0,A+,,Under,,True
5,Mississippi State,Alabama,17,40,23.7,14.5,9.2,47.6,47.0,0.6,-23.0,57.0,1.0,A+,Away,,True,
5,Kentucky,Florida,33,14,-4.5,-1.5,-3.0,56.5,45.0,11.5,19.0,47.0,1.0,A+,,Over,,True
5,James Madison,South Alabama,31,23,-12.5,-3.0,-9.5,60.5,49.5,11.0,8.0,54.0,1.0,A+,Home,Over,True,True
4,South Alabama,Central Michigan,30,34,-19.5,-16.0,-3.5,53.0,47.5,5.5,-4.0,64.0,1.0,B,Home,Over,False,True
5,Tulsa,Temple,48,26,-5.0,-3.0,-2.0,57.6,55.0,2.6,22.0,74.0,1.0,,,,,
6,Middle Tennessee,Jacksonville State,30,45,4.2,-3.5,7.7,47.8,52.0,-4.2,-15.0,75.0,0.75,B,Away,Under,True,False
5,Western Kentucky,Middle Tennessee,31,10,-8.7,-7.0,-1.7,55.9,60.0,-4.1,21.0,41.0,1.0,C,,Under,,True
6,Missouri,LSU,39,49,1.2,4.0,-2.8,69.7,65.0,4.7,-10.0,88.0,1.0,B,,Over,,True
5,Vanderbilt,Missouri,21,38,23.0,13.5,9.5,60.0,54.5,5.5,-17.0,59.0,1.0,A+,Away,Over,True,True
6,Liberty,Sam Houston,21,16,-24.0,-19.0,-5.0,52.9,45.5,7.4,5.0,37.0,0.75,B,Home,Over,False,False
6,Louisiana Tech,Western Kentucky,28,35,8.2,6.0,2.2,62.5,59.5,3.0,-7.0,63.0,1.0,C,,,,
5,Stanford,Oregon,6,42,35.3,27.0,8.3,64.7,61.0,3.7,-36.0,48.0,1.0,A+,Away,Over,True,False
6,New Mexico State,Florida International,34,17,-19.0,-6.5,-12.5,46.3,49.0,-2.7,17.0,51.0,1.0,A+,Home,,True,
5,Georgia Southern,Coastal Carolina,38,28,-0.4,-6.5,6.1,67.7,64.5,3.2,10.0,66.0,1.0,A,Away,Over,False,True
5,Wyoming,New Mexico,35,26,-14.6,-14.0,-0.6,54.9,41.0,13.9,9.0,61.0,1.0,A+,,Over,,True
5,Rice,East Carolina,24,17,-4.4,-3.5,-0.9,49.5,46.5,3.0,7.0,41.0,1.0,C,,,,
5,UCF,Baylor,35,36,-14.2,-12.5,-1.7,58.2,55.0,3.2,-1.0,71.0,1.0,C,,Over,,True
6,Army,Boston College,24,27,-2.0,-3.0,1.0,36.3,50.0,-13.7,-3.0,51.0,1.0,A+,,Under,,False
6,Ohio State,Maryland,37,17,-19.0,-20.0,1.0,30.8,57.0,-26.2,20.0,54.0,1.0,A+,,Under,,True
5,Minnesota,Louisiana,35,24,-5.4,-11.0,5.6,52.2,48.5,3.7,11.0,59.0,1.0,B,Away,Over,,True
5,Oklahoma,Iowa State,50,20,-12.6,-20.0,7.4,53.2,48.5,4.7,30.0,70.0,1.0,A,Away,Over,False,True
5,Marshall,Old Dominion,41,35,-5.4,-14.0,8.6,55.9,46.5,9.4,6.0,76.0,1.0,A+,Away,Over,True,True
5,Southern Miss,Texas State,36,50,9.2,5.0,4.2,70.5,62.5,8.0,-14.0,86.0,1.0,A+,Away,Over,True,True
5,Boston College,Virginia,27,24,-4.3,-3.5,-0.8,48.1,52.5,-4.4,3.0,51.0,1.0,C,,Under,,True
5,UTEP,Louisiana Tech,10,24,-1.8,-1.0,-0.8,52.6,50.5,2.1,-14.0,34.0,1.0,,,,,
5,Georgia Tech,Bowling Green,27,38,-14.4,-22.0,7.6,53.0,51.5,1.5,-11.0,65.0,1.0,A,Away,,True,
5,Air Force,San Diego State,49,10,-14.9,-10.5,-4.4,41.7,43.5,-1.8,39.0,59.0,1.0,C,Home,,True,
5,Arizona,Washington,24,31,2.4,20.0,-17.6,71.0,67.0,4.0,-7.0,55.0,1.0,A+,Home,Over,True,False
5,Fresno State,Nevada,27,9,-21.3,-24.5,3.2,54.0,51.5,2.5,18.0,36.0,1.0,C,Away,,True,
5,Virginia Tech,Pittsburgh,38,21,-9.1,2.5,-11.6,41.7,39.5,2.2,17.0,59.0,1.0,A+,Home,,True,
5,Western Michigan,Ball State,42,24,-2.6,-1.5,-1.1,36.8,50.5,-13.7,18.0,66.0,1.0,A+,,Under,,False
5,NC State,Louisville,10,13,-0.7,3.5,-4.2,43.2,55.5,-12.3,-3.0,23.0,1.0,A+,Home,Under,True,True
5,Georgia State,Troy,7,28,13.2,-1.5,14.7,57.9,51.0,6.9,-21.0,35.0,1.0,A+,Away,Over,True,False
5,Akron,Buffalo,10,13,3.8,-2.5,6.3,31.0,55.5,-24.5,-3.0,23.0,1.0,A+,Away,Under,True,True
5,Purdue,Illinois,44,19,4.7,-1.0,5.7,40.2,53.5,-13.3,25.0,63.0,1.0,A+,Away,Under,False,False
5,Toledo,Northern Illinois,35,33,-11.5,-13.0,1.5,35.3,47.0,-11.7,2.0,68.0,1.0,A+,,Under,,False
5,Iowa,Michigan State,26,16,-16.8,-12.5,-4.3,8.4,36.5,-28.1,10.0,42.0,1.0,A+,Home,Under,False,False
5,SMU,Charlotte,34,16,-34.5,-23.5,-11.0,51.9,53.5,-1.6,18.0,50.0,1.0,A+,Home,,False,
5,UConn,Utah State,33,34,4.0,6.0,-2.0,60.8,51.0,9.8,-1.0,67.0,1.0,A+,,Over,,True
5,TCU,West Virginia,21,24,-5.2,-12.5,7.3,60.5,52.0,8.5,-3.0,45.0,1.0,A+,Away,Over,True,False
5,Maryland,Indiana,44,17,-16.0,-14.0,-2.0,38.3,50.0,-11.7,27.0,61.0,1.0,A+,,Under,,False
5,Central Michigan,Eastern Michigan,26,23,-0.4,-7.5,7.1,36.2,48.0,-11.8,3.0,49.0,1.0,A+,Away,Under,True,False
5,Navy,South Florida,30,44,8.7,-3.0,11.7,50.7,54.5,-3.8,-14.0,74.0,1.0,A+,Away,Under,True,False
5,BYU,Cincinnati,35,27,-7.1,2.0,-9.1,50.8,50.5,0.3,8.0,62.0,1.0,A+,Home,,True,
6,Boise State,San José State,35,27,-9.5,-10.0,0.5,64.1,57.5,6.6,8.0,62.0,1.0,A,,Over,,True
5,Northwestern,Penn State,13,41,18.1,27.0,-8.9,25.8,46.0,-20.2,-28.0,54.0,1.0,A+,Home,Under,False,False
7,North Texas,Temple,45,14,-9.5,-6.5,-3.0,76.2,68.5,7.7,31.0,59.0,1.0,A,,Over,,False
5,Tulane,UAB,35,23,-16.9,-21.5,4.6,63.0,58.5,4.5,12.0,58.0,1.0,B,Away,Over,True,False
5,Texas Tech,Houston,49,28,-12.3,-8.5,-3.8,57.7,50.5,7.2,21.0,77.0,1.0,A,Home,Over,True,True
5,Memphis,Boise State,35,32,0.2,-3.5,3.7,77.4,60.0,17.4,3.0,67.0,1.0,A+,Away,Over,True,True
5,California,Arizona State,24,21,-16.7,-12.5,-4.2,55.0,47.5,7.5,3.0,45.0,1.0,A,Home,Over,False,False
5,Kent State,Miami (OH),3,23,24.6,14.5,10.1,24.8,48.5,-23.7,-20.0,26.0,1.0,A+,Away,Under,True,True
7,Ball State,Toledo,6,13,11.6,17.5,-5.9,31.7,48.0,-16.3,-7.0,19.0,1.0,A+,Home,Under,True,True
6,Iowa State,TCU,27,14,-1.6,6.5,-8.1,50.9,53.0,-2.1,13.0,41.0,1.0,A+,Home,,True,
6,Wyoming,Fresno State,24,19,0.3,6.0,-5.7,52.0,44.5,7.5,5.0,43.0,1.0,A,Home,Over,True,False
6,Miami,Georgia Tech,20,23,-6.4,-19.5,13.1,57.9,57.5,0.4,-3.0,43.0,1.0,A+,Away,,True,
6,Baylor,Texas Tech,14,39,8.7,1.5,7.2,57.0,59.5,-2.5,-25.0,53.0,1.0,A,Away,,True,
6,USC,Arizona,43,41,-2.3,-21.5,19.2,82.1,72.0,10.1,2.0,84.0,1.0,A+,Away,Over,True,True
6,California,Oregon State,40,52,6.7,9.5,-2.8,60.4,51.5,8.9,-12.0,92.0,1.0,A+,,Over,,True
7,Nevada,UNLV,27,45,19.6,8.0,11.6,62.0,53.5,8.5,-18.0,72.0,1.0,A+,Away,Over,True,True
7,Charlotte,Navy,0,14,2.9,3.0,-0.1,37.0,44.5,-7.5,-14.0,14.0,1.0,A,,Under,,True
7,New Mexico,San José State,24,52,11.1,7.0,4.1,62.9,56.0,6.9,-28.0,76.0,1.0,A,Away,Over,True,True
6,Minnesota,Michigan,10,52,24.8,18.0,6.8,30.5,46.0,-15.5,-42.0,62.0,1.0,A+,Away,Under,True,False
6,Buffalo,Central Michigan,37,13,-4.0,3.0,-7.0,41.2,52.0,-10.8,24.0,50.0,1.0,A+,Home,Under,True,True
6,Clemson,Wake Forest,17,12,-18.0,-21.0,3.0,41.0,52.5,-11.5,5.0,29.0,1.0,A+,,Under,,True
6,NC State,Marshall,48,41,-15.4,-6.5,-8.9,46.7,44.5,2.2,7.0,89.0,1.0,A+,Home,,True,
6,Mississippi State,Western Michigan,41,28,-11.8,-20.5,8.7,47.5,56.5,-9.0,13.0,69.0,1.0,A+,Away,Under,True,False
6,Eastern Michigan,Ball State,24,10,-2.3,-2.5,0.2,24.3,43.0,-18.7,14.0,34.0,1.0,A+,,Under,,True
6,Navy,North Texas,27,24,1.3,-6.0,7.3,62.0,61.0,1.0,3.0,51.0,1.0,A,Away,,True,
6,Ohio,Kent State,42,17,-26.1,-26.0,-0.1,25.2,45.5,-20.3,25.0,59.0,1.0,A+,,Under,,False
6,North Carolina,Syracuse,40,7,-15.4,-9.5,-5.9,56.1,60.0,-3.9,33.0,47.0,1.0,B,Home,Under,True,True
6,Troy,Arkansas State,37,3,-19.0,-16.0,-3.0,55.0,52.0,3.0,34.0,40.0,1.0,C,,,,
6,Kansas,UCF,51,22,-4.4,1.5,-5.9,62.8,64.0,-1.2,29.0,73.0,1.0,B,Home,,True,
6,Florida,Vanderbilt,38,14,-18.8,-18.5,-0.3,62.6,51.5,11.1,24.0,52.0,1.0,A+,,Over,,True
6,Miami (OH),Bowling Green,27,0,-9.5,-10.0,0.5,30.7,44.5,-13.8,27.0,27.0,1.0,A+,,Under,,True
6,Rice,UConn,31,38,-10.4,-9.5,-0.9,54.0,47.5,6.5,-7.0,69.0,1.0,A,,Over,,True
6,Temple,UTSA,34,49,19.5,14.0,5.5,60.6,55.0,5.6,-15.0,83.0,1.0,B,Away,Over,True,True
6,UCLA,Washington State,25,17,-6.6,-3.5,-3.1,52.0,60.5,-8.5,8.0,42.0,1.0,A+,Home,Under,True,True
6,Iowa,Purdue,20,14,-15.8,-2.5,-13.3,17.6,39.0,-21.4,6.0,34.0,1.0,A+,Home,Under,True,True
6,Wisconsin,Rutgers,24,13,-8.9,-13.0,4.1,21.6,44.0,-22.4,11.0,37.0,1.0,A+,Away,Under,True,True
6,Florida State,Virginia Tech,39,17,-17.1,-24.0,6.9,47.0,53.0,-6.0,22.0,56.0,1.0,A,Away,Under,True,False
6,Akron,Northern Illinois,14,55,9.6,5.0,4.6,28.7,42.5,-13.8,-41.0,69.0,1.0,A+,Away,Under,True,False
6,Louisiana,Texas State,34,30,-1.7,-2.5,0.8,76.1,68.0,8.1,4.0,64.0,1.0,A+,,Over,,False
6,Arizona State,Colorado,24,27,9.7,4.0,5.7,59.7,60.0,-0.3,-3.0,51.0,1.0,B,Away,,False,
6,Utah State,Colorado State,44,24,-4.0,3.0,-7.0,66.7,62.5,4.2,20.0,68.0,1.0,A,Home,Over,True,True
6,Ole Miss,Arkansas,27,20,-14.9,-11.5,-3.4,56.0,62.5,-6.5,7.0,47.0,1.0,A,Home,Under,False,True
6,Louisville,Notre Dame,33,20,8.3,6.0,2.3,51.0,54.0,-3.0,13.0,53.0,1.0,C,,,,
6,Southern Miss,Old Dominion,13,17,1.6,-1.5,3.1,59.9,58.0,1.9,-4.0,30.0,1.0,C,Away,,True,
6,Georgia,Kentucky,51,13,-21.1,-14.5,-6.6,53.1,47.5,5.6,38.0,64.0,1.0,A,Home,Over,True,True
7,James Madison,Georgia Southern,41,13,-21.0,-6.0,-15.0,71.2,59.5,11.7,28.0,54.0,1.0,A+,Home,Over,True,False
6,Florida Atlantic,Tulsa,20,17,-9.0,-3.0,-6.0,48.9,54.0,-5.1,3.0,37.0,1.0,A,Home,Under,,True
7,Middle Tennessee,Louisiana Tech,31,23,-6.9,-3.0,-3.9,55.2,54.5,0.7,8.0,54.0,1.0,C,Home,,True,
7,Rutgers,Michigan State,27,24,-12.8,-4.5,-8.3,25.0,39.5,-14.5,3.0,51.0,1.0,A+,Home,Under,False,False
7,Oregon State,UCLA,36,24,-5.7,-3.5,-2.2,49.1,54.0,-4.9,12.0,60.0,1.0,B,,Under,,False
7,Cincinnati,Iowa State,10,30,11.9,-5.0,16.9,41.7,42.5,-0.8,-20.0,40.0,1.0,A+,Away,,True,
7,Georgia State,Marshall,41,24,-1.7,-1.0,-0.7,63.0,53.0,10.0,17.0,65.0,1.0,A+,,Over,,True
7,Virginia Tech,Wake Forest,30,13,-10.0,-1.5,-8.5,43.5,48.0,-4.5,17.0,43.0,1.0,A+,Home,Under,True,True
7,Texas Tech,Kansas State,21,38,8.3,-1.5,9.8,60.6,58.0,2.6,-17.0,59.0,1.0,A+,Away,,True,
7,Air Force,Wyoming,34,27,-8.2,-11.5,3.3,41.7,42.0,-0.3,7.0,61.0,1.0,C,Away,,True,
7,TCU,BYU,44,11,-13.1,-5.0,-8.1,60.0,52.5,7.5,33.0,55.0,1.0,A+,Home,Over,True,True
7,UTSA,UAB,41,20,-20.9,-9.0,-11.9,70.7,67.0,3.7,21.0,61.0,1.0,A+,Home,Over,True,False
7,Colorado State,Boise State,31,30,13.2,8.5,4.7,60.4,60.5,-0.1,1.0,61.0,1.0,B,Away,,False,
7,Northern Illinois,Ohio,23,13,1.6,5.5,-3.9,24.7,45.0,-20.3,10.0,36.0,1.0,A+,Home,Under,True,True
7,Jacksonville State,Liberty,13,31,8.9,6.0,2.9,58.8,56.0,2.8,-18.0,44.0,0.75,,,,,
7,Kentucky,Missouri,21,38,4.7,-2.5,7.2,53.9,50.5,3.4,-17.0,59.0,1.0,A,Away,Over,True,True
7,Buffalo,Bowling Green,14,24,3.9,-4.0,7.9,39.3,44.0,-4.7,-10.0,38.0,1.0,A,Away,Under,True,True
7,Oklahoma State,Kansas,39,32,-0.1,3.0,-3.1,67.2,54.0,13.2,7.0,71.0,1.0,A+,Home,Over,True,True
7,Army,Troy,0,19,12.3,6.0,6.3,37.3,42.5,-5.2,-19.0,19.0,1.0,A,Away,Under,True,True
7,Western Michigan,Miami (OH),21,34,9.9,8.5,1.4,34.1,45.0,-10.9,-13.0,55.0,1.0,A+,,Under,,False
7,South Florida,Florida Atlantic,14,56,-8.0,-2.5,-5.5,56.2,61.0,-4.8,-42.0,70.0,1.0,B,Home,Under,False,False
7,Central Michigan,Akron,17,10,-7.4,-10.0,2.6,37.0,43.0,-6.0,7.0,27.0,1.0,A,,Under,,True
7,Maryland,Illinois,24,27,-11.4,-13.5,2.1,37.2,51.0,-13.8,-3.0,51.0,1.0,A+,,Under,,
7,Utah State,Fresno State,32,37,5.9,7.0,-1.1,69.6,60.5,9.1,-5.0,69.0,1.0,A+,,Over,,True
8,Tulsa,Rice,10,42,6.9,-3.0,9.9,61.6,57.0,4.6,-32.0,52.0,1.0,A+,Away,Over,True,False
8,Florida Atlantic,UTSA,10,36,10.5,2.5,8.0,51.9,58.0,-6.1,-26.0,46.0,1.0,A+,Away,Under,True,True
8,Marshall,James Madison,9,20,16.2,1.0,15.2,59.8,,,-11.0,29.0,1.0,A+,Away,,True,
8,North Carolina,Virginia,27,31,-18.1,-24.0,5.9,60.5,58.0,2.5,-4.0,58.0,1.0,B,Away,,True,
8,UNLV,Colorado State,25,23,-15.6,-7.0,-8.6,64.3,61.5,2.8,2.0,48.0,1.0,A+,Home,,False,
8,UTEP,New Mexico State,7,28,7.6,1.0,6.6,43.6,49.5,-5.9,-21.0,35.0,1.0,A,Away,Under,True,True
8,San José State,Utah State,42,21,-9.7,-4.0,-5.7,70.4,65.5,4.9,21.0,63.0,1.0,B,Home,Over,True,False
8,BYU,Texas Tech,27,14,5.5,3.0,2.5,55.5,51.0,4.5,13.0,41.0,1.0,B,,Over,,False
8,Navy,Air Force,6,17,15.9,11.5,4.4,34.3,34.0,0.3,-11.0,23.0,1.0,C,Away,,False,
7,Eastern Michigan,Kent State,28,14,-16.9,-8.5,-8.4,28.4,39.5,-11.1,14.0,42.0,1.0,A+,Home,Under,True,False
8,Oregon,Washington State,38,24,-22.3,-20.0,-2.3,67.2,60.0,7.2,14.0,62.0,1.0,A,,Over,,True
8,Indiana,Rutgers,14,31,4.2,6.0,-1.8,32.1,39.5,-7.4,-17.0,45.0,1.0,A,,Under,,False
8,Miami (OH),Toledo,17,21,-1.0,2.0,-3.0,29.0,46.5,-17.5,-4.0,38.0,1.0,A+,,Under,,True
8,Arkansas State,Coastal Carolina,17,27,1.3,9.0,-7.7,59.0,59.5,-0.5,-10.0,44.0,1.0,A,Home,,False,
8,Temple,SMU,0,55,27.4,22.5,4.9,59.1,54.5,4.6,-55.0,55.0,1.0,B,Away,Over,True,True
8,Houston,Texas,24,31,23.2,23.5,-0.3,60.4,60.5,-0.1,-7.0,55.0,1.0,,,,,
8,Oklahoma,UCF,31,29,-13.8,-17.5,3.7,62.2,67.5,-5.3,2.0,60.0,1.0,B,Away,Under,True,True
8,Cincinnati,Baylor,29,32,-1.1,-3.0,1.9,52.3,50.5,1.8,-3.0,61.0,1.0,,,,,
8,UAB,Memphis,21,45,15.7,7.0,8.7,83.0,62.0,21.0,-24.0,66.0,1.0,A+,Away,Over,True,True
8,Auburn,Ole Miss,21,28,2.6,6.5,-3.9,47.6,55.5,-7.9,-7.0,49.0,1.0,A,Home,Under,False,True
8,Sam Houston,Florida International,27,33,-10.5,-5.5,-5.0,42.0,39.5,2.5,-6.0,60.0,0.75,C,Home,,False,
8,Stanford,UCLA,7,42,19.6,17.0,2.6,49.5,52.0,-2.5,-35.0,49.0,1.0,,,,,
8,Missouri,South Carolina,34,12,-12.8,-7.5,-5.3,53.9,58.0,-4.1,22.0,46.0,1.0,B,Home,Under,True,True
8,Wake Forest,Pittsburgh,21,17,-1.6,-1.0,-0.6,38.0,45.5,-7.5,4.0,38.0,1.0,A,,Under,,True
8,Liberty,Middle Tennessee,42,35,-20.6,-14.0,-6.6,59.6,54.5,5.1,7.0,77.0,1.0,A,Home,Over,False,True
8,Northern Illinois,Eastern Michigan,20,13,-7.7,-12.0,4.3,27.9,43.5,-15.6,7.0,33.0,1.0,A+,Away,Under,True,True
8,Louisiana,Georgia State,17,20,-7.2,-3.5,-3.7,72.6,62.0,10.6,-3.0,37.0,1.0,A+,Home,Over,False,False
8,Ohio,Western Michigan,20,17,-11.5,-16.5,5.0,34.5,52.0,-17.5,3.0,37.0,1.0,A+,Away,Under,True,True
8,South Alabama,Southern Miss,55,3,-18.2,-17.0,-1.2,62.1,53.5,8.6,52.0,58.0,1.0,A+,,Over,,True
8,Ball State,Central Michigan,24,17,-4.8,5.0,-9.8,35.3,41.0,-5.7,7.0,41.0,1.0,A+,Home,Under,True,
8,Jacksonville State,Western Kentucky,20,17,-2.9,7.0,-9.9,55.1,61.0,-5.9,3.0,37.0,0.75,A,Home,Under,True,True
8,Kent State,Buffalo,6,24,11.2,7.0,4.2,33.4,43.0,-9.6,-18.0,30.0,1.0,A+,Away,Under,True,True
8,UConn,South Florida,21,24,8.1,1.0,7.1,56.5,57.0,-0.5,-3.0,45.0,1.0,A,Away,,True,
8,Washington,Arizona State,15,7,-30.8,-27.5,-3.3,60.7,60.0,0.7,8.0,22.0,1.0,C,Home,,False,
8,Nebraska,Northwestern,17,9,-1.8,-10.5,8.7,12.1,40.0,-27.9,8.0,26.0,1.0,A+,Away,Under,True,True
8,West Virginia,Oklahoma State,34,48,-2.4,-3.0,0.6,61.6,48.5,13.1,-14.0,82.0,1.0,A+,,Over,,True
8,Tulane,North Texas,35,28,-13.5,-20.0,6.5,70.7,63.5,7.2,7.0,63.0,1.0,A,Away,Over,True,False
8,East Carolina,Charlotte,7,10,-14.6,-6.5,-8.1,38.3,40.5,-2.2,-3.0,17.0,1.0,A+,Home,,False,
8,Bowling Green,Akron,41,14,-15.2,-7.5,-7.7,35.1,37.5,-2.4,27.0,55.0,1.0,A,Home,,True,
8,San Diego State,Nevada,0,6,-11.8,-11.5,-0.3,46.8,48.0,-1.2,-6.0,6.0,1.0,,,,,
9,Arizona,Oregon State,27,24,-2.5,3.5,-6.0,61.5,56.5,5.0,3.0,51.0,1.0,A,Home,Over,True,False
9,Fresno State,UNLV,31,24,0.7,-7.5,8.2,67.2,57.5,9.7,7.0,55.0,1.0,A+,Away,Over,True,False
8,LSU,Army,62,0,-27.5,-33.0,5.5,56.1,60.0,-3.9,62.0,62.0,1.0,B,Away,Under,False,False
9,Ohio,Miami (OH),16,30,0.9,-7.0,7.9,18.4,39.5,-21.1,-14.0,46.0,1.0,A+,Away,Under,True,False
9,Florida International,Jacksonville State,16,41,15.6,8.0,7.6,47.9,44.0,3.9,-25.0,57.0,0.75,B,Away,Over,True,True
9,South Alabama,Louisiana,20,33,-7.3,-10.5,3.2,67.7,55.0,12.7,-13.0,53.0,1.0,A+,Away,Over,True,False
9,Sam Houston,UTEP,34,37,-4.2,-3.0,-1.2,39.3,36.0,3.3,-3.0,71.0,0.75,,,Over,,True
9,Nevada,New Mexico,34,24,1.5,-1.0,2.5,56.9,49.5,7.4,10.0,58.0,1.0,A,,Over,,True
9,Nebraska,Purdue,31,14,-11.9,-2.5,-9.4,24.0,39.5,-15.5,17.0,45.0,1.0,A+,Home,Under,True,False
9,Texas,BYU,35,6,-26.5,-18.5,-8.0,58.2,50.0,8.2,29.0,41.0,1.0,A+,Home,Over,True,False
9,UTSA,East Carolina,41,27,-14.5,-18.5,4.0,47.7,46.0,1.7,14.0,68.0,1.0,C,Away,,True,
9,Minnesota,Michigan State,27,12,-11.3,-7.0,-4.3,26.4,40.0,-13.6,15.0,39.0,1.0,A+,Home,Under,True,True
9,Louisiana Tech,New Mexico State,24,27,7.0,-3.0,10.0,52.8,52.0,0.8,-3.0,51.0,1.0,A+,Away,,True,
9,Baylor,Iowa State,18,30,10.4,2.5,7.9,49.2,47.0,2.2,-12.0,48.0,1.0,A,Away,,True,
9,Auburn,Mississippi State,27,13,-15.6,-6.5,-9.1,41.7,41.5,0.2,14.0,40.0,1.0,A+,Home,,True,
9,Virginia Tech,Syracuse,38,10,-11.1,-2.5,-8.6,44.7,47.0,-2.3,28.0,48.0,1.0,A+,Home,,True,
9,Western Kentucky,Liberty,29,42,9.3,4.0,5.3,66.9,60.0,6.9,-13.0,71.0,1.0,A,Away,Over,True,True
9,Notre Dame,Pittsburgh,58,7,-24.4,-20.5,-3.9,43.9,44.5,-0.6,51.0,65.0,1.0,C,Home,,True,
9,Miami,Virginia,29,26,-18.8,-18.5,-0.3,52.1,46.5,5.6,3.0,55.0,1.0,B,,Over,,True
9,Wake Forest,Florida State,16,41,19.6,20.5,-0.9,43.3,51.0,-7.7,-25.0,57.0,1.0,A,,Under,,False
9,UCLA,Colorado,28,16,-10.5,-17.0,6.5,57.6,63.5,-5.9,12.0,44.0,1.0,A,Away,Under,True,True
9,Rice,Tulane,28,30,3.7,10.5,-6.8,56.9,53.5,3.4,-2.0,58.0,1.0,A,Home,Over,True,True
9,Georgia Tech,North Carolina,46,42,0.6,11.0,-10.4,66.3,64.0,2.3,4.0,88.0,1.0,A+,Home,,True,
9,Arizona State,Washington State,38,27,13.7,6.0,7.7,54.1,51.0,3.1,11.0,65.0,1.0,A,Away,Over,False,True
