week,homeTeam,awayTeam,home_score,away_score,model_spread,vegas_spread,edge_spread,model_total,vegas_total,edge_total,actual_margin,actual_total,confidence,grade,bet_spread,bet_total,won_spread,won_total
3,Kentucky,Eastern Michigan,48,23,-13.2,-26.5,13.3,51.3,49.5,1.8,25.0,71.0,0.9,A+,Away,,True,
3,Ole Miss,Arkansas,41,35,-11.5,-3.5,-8.0,66.4,60.5,5.9,6.0,76.0,0.9,A,Home,Over,True,True
14,California,SMU,38,35,10.4,13.5,-3.1,55.8,53.5,2.3,3.0,73.0,1.0,C,Home,,True,
3,California,Minnesota,27,14,0.6,3.0,-2.4,46.7,41.5,5.2,13.0,41.0,0.9,B,,Over,,False
14,San José State,Fresno State,14,41,-2.3,3.0,-5.3,48.7,45.5,3.2,-27.0,55.0,1.0,B,Home,Over,False,True
14,Nevada,UNLV,17,42,3.1,7.5,-4.4,55.1,52.5,2.6,-25.0,59.0,1.0,C,Home,,False,
3,Virginia,William & Mary,55,16,-18.0,-30.5,12.5,58.6,54.5,4.1,39.0,71.0,0.64,A+,Away,Over,False,True
14,Northern Illinois,Kent State,31,35,-10.9,-4.5,-6.4,42.0,44.5,-2.5,-4.0,66.0,1.0,A,Home,,False,
3,Texas,UTEP,27,10,-23.0,-39.5,16.5,55.0,52.5,2.5,17.0,37.0,0.9,A+,Away,,True,
3,Utah State,Air Force,49,30,-4.8,4.0,-8.8,69.3,51.5,17.8,19.0,79.0,0.9,A+,Home,Over,True,True
3,Nevada,Middle Tennessee,13,14,-2.1,-9.5,7.4,48.9,49.5,-0.6,-1.0,27.0,0.9,A,Away,,True,
3,Nebraska,Houston Christian,59,7,-25.0,-48.5,23.5,55.6,58.5,-2.9,52.0,66.0,0.67,A+,Away,,False,
3,Bowling Green,Liberty,23,13,3.2,6.0,-2.8,50.2,51.5,-1.3,10.0,36.0,0.9,,,,,
3,Florida International,Florida Atlantic,38,28,-0.4,-2.5,2.1,75.9,56.5,19.4,10.0,66.0,0.8,A+,,Over,,True
3,Ohio State,Ohio,37,9,-23.1,-28.5,5.4,54.1,49.5,4.6,28.0,46.0,0.9,B,Away,Over,True,False
3,Georgia Southern,Jacksonville State,41,34,-4.9,-3.0,-1.9,73.0,58.5,14.5,7.0,75.0,0.9,A+,,Over,,True
3,Illinois,Western Michigan,38,0,-8.7,-27.5,18.8,47.1,50.5,-3.4,38.0,38.0,0.9,A+,Away,Under,False,True
3,Arizona State,Texas State,34,15,-5.6,-18.5,12.9,70.8,61.5,9.3,19.0,49.0,0.9,A+,Away,Over,False,False
3,Stanford,Boston College,30,20,2.0,14.0,-12.0,52.0,44.5,7.5,10.0,50.0,0.8,A+,Home,Over,True,True
3,Coastal Carolina,East Carolina,0,38,10.9,7.0,3.9,59.7,57.5,2.2,-38.0,38.0,0.9,C,Away,,True,
3,Ball State,New Hampshire,34,29,-5.9,-3.0,-2.9,53.5,46.5,7.0,5.0,63.0,0.8,B,,Over,,True
3,UAB,Akron,31,28,-2.4,-12.5,10.1,60.4,58.5,1.9,3.0,59.0,0.8,A+,Away,,True,
14,Buffalo,Ohio,26,31,4.4,7.0,-2.6,42.6,44.5,-1.9,-5.0,57.0,1.0,,,,,
3,Cincinnati,Northwestern State,70,0,-33.5,-48.5,15.0,58.7,55.5,3.2,70.0,70.0,0.7,A+,Away,Over,False,True
3,Charlotte,Monmouth,42,35,1.5,-3.0,4.5,53.5,66.5,-13.0,7.0,77.0,0.8,A+,Away,Under,False,False
3,Rice,Prairie View A&M,38,17,-1.7,-29.5,27.8,53.5,48.5,5.0,21.0,55.0,0.8,A+,Away,Over,True,True
3,TCU,Abilene Christian,42,21,-17.7,-42.5,24.8,55.6,60.5,-4.9,21.0,63.0,0.67,A+,Away,Under,True,False
4,Rutgers,Iowa,28,38,7.1,2.5,4.6,57.2,46.5,10.7,-10.0,66.0,0.9,A+,Away,Over,True,True
3,Fresno State,Southern,56,7,-21.0,-37.5,16.5,58.7,51.5,7.2,49.0,63.0,0.7,A+,Away,Over,False,True
3,Hawai'i,Portland State,23,3,-17.6,-35.5,17.9,58.7,54.5,4.2,20.0,26.0,0.7,A+,Away,Over,True,False
4,TCU,SMU,35,24,2.7,-6.5,9.2,59.1,63.5,-4.4,11.0,59.0,0.9,A+,Away,Under,False,True
14,Jacksonville State,Western Kentucky,37,34,-3.1,1.5,-4.6,65.6,56.5,9.1,3.0,71.0,1.0,A+,Home,Over,True,True
3,Michigan State,Youngstown State,41,24,-8.1,-23.5,15.4,53.5,55.5,-2.0,17.0,65.0,0.8,A+,Away,,True,
3,Rutgers,Norfolk State,60,10,-18.5,-44.5,26.0,58.7,56.5,2.2,50.0,70.0,0.7,A+,Away,,False,
3,UTSA,Incarnate Word,48,20,-15.8,-21.0,5.2,58.7,62.5,-3.8,28.0,68.0,0.7,C,Away,Under,False,False
4,Baylor,Arizona State,24,27,0.2,-3.0,3.2,65.7,60.5,5.2,-3.0,51.0,0.9,B,Away,Over,True,False
3,Toledo,Morgan State,60,0,-25.8,-33.5,7.7,55.6,54.5,1.1,60.0,60.0,0.67,B,Away,,False,
4,Wisconsin,Maryland,10,27,-3.9,-10.5,6.6,42.0,44.5,-2.5,-17.0,37.0,0.8,B,Away,,True,
4,Oklahoma,Auburn,24,17,-7.4,-6.5,-0.9,42.0,47.5,-5.5,7.0,41.0,0.9,B,,Under,,True
4,USC,Michigan State,45,31,-16.0,-18.5,2.5,59.9,55.5,4.4,14.0,76.0,0.9,C,,Over,,True
3,Marshall,Eastern Kentucky,38,7,-16.6,-14.5,-2.1,53.5,49.5,4.0,31.0,45.0,0.8,C,,Over,,False
4,Notre Dame,Purdue,56,30,-20.8,-24.5,3.7,55.0,51.5,3.5,26.0,86.0,0.9,C,Away,Over,False,True
4,Missouri,South Carolina,29,20,-7.2,-10.0,2.8,42.7,48.5,-5.8,9.0,49.0,0.9,B,,Under,,False
3,Kennesaw State,Merrimack,27,13,-24.0,-17.5,-6.5,53.5,44.5,9.0,14.0,40.0,0.8,A,Home,Over,False,False
3,Georgia State,Murray State,37,21,-11.2,-31.5,20.3,53.5,63.5,-10.0,16.0,58.0,0.8,A+,Away,Under,True,True
3,Mississippi State,Alcorn State,63,0,-21.0,-42.5,21.5,58.7,56.5,2.2,63.0,63.0,0.7,A+,Away,,False,
4,South Florida,South Carolina State,63,14,-43.0,-36.5,-6.5,58.6,58.5,0.1,49.0,77.0,0.64,C,Home,,True,
5,Virginia,Florida State,46,38,-3.5,7.0,-10.5,46.0,59.5,-13.5,8.0,84.0,0.9,A+,Home,Under,True,False
5,Oregon State,Houston,24,27,5.3,11.5,-6.2,53.6,48.5,5.1,-3.0,51.0,1.0,A,Home,Over,True,True
7,Notre Dame,NC State,36,7,-16.0,-23.5,7.5,60.0,59.5,0.5,29.0,43.0,1.0,A,Away,,False,
8,James Madison,Old Dominion,63,27,-6.4,-3.0,-3.4,60.2,47.5,12.7,36.0,90.0,1.0,A+,Home,Over,True,True
4,Virginia Tech,Wofford,38,6,-15.6,-34.5,18.9,53.5,51.5,2.0,32.0,44.0,0.8,A+,Away,,True,
7,Middle Tennessee,Missouri State,20,22,2.3,3.0,-0.7,66.4,51.5,14.9,-2.0,42.0,1.0,A+,,Over,,False
7,North Texas,South Florida,36,63,-1.6,-2.5,0.9,76.0,68.5,7.5,-27.0,99.0,0.9,A,,Over,,True
7,Washington,Rutgers,38,19,-9.2,-9.5,0.3,59.2,62.5,-3.3,19.0,57.0,1.0,C,,Under,,True
5,Western Michigan,Rhode Island,47,14,-8.9,-7.0,-1.9,53.5,45.5,8.0,33.0,61.0,0.8,A,,Over,,True
4,Central Michigan,Wagner,49,10,-16.3,-29.5,13.2,53.5,46.5,7.0,39.0,59.0,0.8,A+,Away,Over,False,True
5,Miami (OH),Lindenwood,38,0,-16.8,-22.5,5.7,53.5,49.5,4.0,38.0,38.0,0.8,B,Away,Over,False,False
5,Arizona State,TCU,27,24,-0.4,-3.0,2.6,56.4,54.5,1.9,3.0,51.0,1.0,,,,,
7,Tulane,East Carolina,26,19,-0.5,-7.0,6.5,65.2,53.5,11.7,7.0,45.0,1.0,A+,Away,Over,,False
6,Georgia,Kentucky,35,14,-13.1,-19.5,6.4,52.0,48.5,3.5,21.0,49.0,1.0,A,Away,Over,False,True
6,NC State,Campbell,56,10,-20.1,-42.5,22.4,58.7,61.5,-2.8,46.0,66.0,0.7,A+,Away,,False,
6,Michigan,Wisconsin,24,10,-10.4,-17.5,7.1,43.1,42.5,0.6,14.0,34.0,1.0,A,Away,,True,
8,Utah State,San José State,30,25,-5.2,-3.0,-2.2,65.1,63.5,1.6,5.0,55.0,1.0,,,,,
8,Vanderbilt,LSU,31,24,-6.0,-1.5,-4.5,51.8,48.5,3.3,7.0,55.0,1.0,B,Home,Over,True,True
4,San José State,Idaho,31,28,-10.9,-14.0,3.1,53.5,51.5,2.0,3.0,59.0,0.8,,Away,,True,
5,Kansas State,UCF,34,20,-10.5,-6.0,-4.5,52.1,48.5,3.6,14.0,54.0,1.0,B,Home,Over,True,True
4,Utah State,McNeese,48,7,-23.1,-24.5,1.4,53.5,63.5,-10.0,41.0,55.0,0.8,A+,,Under,,True
4,Ohio,Gardner-Webb,52,35,-16.0,-30.5,14.5,53.5,55.5,-2.0,17.0,87.0,0.8,A+,Away,,True,
4,Texas State,Nicholls,35,3,-20.7,-32.5,11.8,58.7,57.5,1.2,32.0,38.0,0.7,A+,Away,,True,
6,Ohio State,Minnesota,42,3,-19.1,-23.5,4.4,49.7,42.5,7.2,39.0,45.0,1.0,A,Away,Over,False,True
8,Boise State,UNLV,56,31,-5.1,-12.5,7.4,66.4,60.5,5.9,25.0,87.0,1.0,A,Away,Over,False,True
7,Wisconsin,Iowa,0,37,6.9,5.5,1.4,44.3,37.5,6.8,-37.0,37.0,1.0,A,,Over,,False
7,Missouri,Alabama,24,27,0.3,3.0,-2.7,43.5,50.5,-7.0,-3.0,51.0,1.0,A,,Under,,False
8,Massachusetts,Buffalo,21,28,6.8,16.5,-9.7,52.3,47.5,4.8,-7.0,49.0,1.0,A+,Home,Over,True,True
4,Jacksonville State,Murray State,45,10,-18.8,-35.5,16.7,53.5,60.5,-7.0,35.0,55.0,0.8,A+,Away,Under,True,True
4,Georgia Southern,Maine,45,17,-16.3,-23.5,7.2,53.5,57.5,-4.0,28.0,62.0,0.8,B,Away,Under,False,False
5,Iowa State,Arizona,39,14,-1.4,-4.0,2.6,48.7,48.5,0.2,25.0,53.0,1.0,,,,,
4,Missouri State,UT Martin,42,10,-8.4,-14.5,6.1,53.5,55.5,-2.0,32.0,52.0,0.8,B,Away,,False,
5,East Carolina,Army,28,6,-6.2,-3.5,-2.7,54.0,52.5,1.5,22.0,34.0,1.0,,,,,
4,Akron,Duquesne,51,7,-10.7,-10.5,-0.2,53.5,51.5,2.0,44.0,58.0,0.8,,,,,
7,Tennessee,Arkansas,34,31,-7.8,-10.0,2.2,73.5,68.5,5.0,3.0,65.0,1.0,B,,Over,,False
6,TCU,Colorado,35,21,-7.7,-13.5,5.8,57.5,57.5,0.0,14.0,56.0,1.0,B,Away,,False,
7,Colorado State,Fresno State,49,21,0.8,5.5,-4.7,47.2,47.5,-0.3,28.0,70.0,1.0,B,Home,,True,
8,Miami (OH),Eastern Michigan,44,30,-8.2,-12.5,4.3,45.6,47.5,-1.9,14.0,74.0,1.0,C,Away,,False,
8,Auburn,Missouri,17,23,-0.6,1.5,-2.1,42.0,43.5,-1.5,-6.0,40.0,1.0,,,,,
5,Mississippi State,Tennessee,34,41,7.4,7.5,-0.1,69.3,63.5,5.8,-7.0,75.0,1.0,B,,Over,,True
6,Texas A&M,Mississippi State,31,9,-11.1,-17.5,6.4,60.3,57.5,2.8,22.0,40.0,1.0,A,Away,,False,
5,James Madison,Georgia Southern,35,10,-15.7,-14.5,-1.2,62.0,54.5,7.5,25.0,45.0,1.0,A,,Over,,False
7,UTEP,Liberty,8,19,4.0,1.5,2.5,62.5,46.5,16.0,-11.0,27.0,1.0,A+,,Over,,False
6,Houston,Texas Tech,11,35,11.5,13.5,-2.0,54.7,51.5,3.2,-24.0,46.0,1.0,C,,Over,,False
7,Kent State,Massachusetts,42,6,-6.6,-1.5,-5.1,51.1,49.5,1.6,36.0,48.0,1.0,B,Home,,True,
7,Texas A&M,Florida,34,17,-7.9,-7.0,-0.9,51.9,47.5,4.4,17.0,51.0,1.0,C,,Over,,True
8,BYU,Utah,24,21,1.1,4.0,-2.9,58.5,49.5,9.0,3.0,45.0,1.0,A+,,Over,,False
8,App State,Coastal Carolina,37,45,-2.7,-10.5,7.8,67.2,48.5,18.7,-8.0,82.0,1.0,A+,Away,Over,True,True
5,Iowa,Indiana,15,20,3.9,9.5,-5.6,46.3,47.5,-1.2,-5.0,35.0,1.0,B,Home,,True,
7,Kennesaw State,Louisiana Tech,35,7,-0.8,4.5,-5.3,57.8,46.5,11.3,28.0,42.0,1.0,A+,Home,Over,True,False
7,Cincinnati,UCF,20,11,-5.3,-10.0,4.7,52.4,55.5,-3.1,9.0,31.0,1.0,B,Away,Under,True,True
5,West Virginia,Utah,14,48,13.6,13.5,0.1,55.0,46.5,8.5,-34.0,62.0,1.0,A+,,Over,,True
6,Maryland,Washington,20,24,10.0,5.5,4.5,50.5,52.5,-2.0,-4.0,44.0,1.0,B,Away,,False,
7,LSU,South Carolina,20,10,-5.1,-8.5,3.4,42.0,44.5,-2.5,10.0,30.0,1.0,C,Away,,False,
8,UCF,West Virginia,45,13,-5.2,-6.5,1.3,48.6,46.5,2.1,32.0,58.0,1.0,,,,,
5,Illinois,USC,34,32,1.9,6.5,-4.6,63.5,62.5,1.0,2.0,66.0,1.0,B,Home,,True,
5,Ohio,Bowling Green,35,20,-8.1,-7.5,-0.6,43.3,49.5,-6.2,15.0,55.0,1.0,A,,Under,,False
7,Sam Houston,Jacksonville State,27,29,6.3,7.0,-0.7,60.0,53.5,6.5,-2.0,56.0,1.0,A,,Over,,True
7,Georgia Southern,Southern Miss,35,38,-2.6,3.0,-5.6,73.4,59.5,13.9,-3.0,73.0,1.0,A+,Home,Over,,True
7,James Madison,Louisiana,24,14,-16.0,-18.5,2.5,59.0,44.5,14.5,10.0,38.0,1.0,A+,,Over,,False
8,Ohio,Northern Illinois,48,21,-7.6,-10.5,2.9,42.6,41.5,1.1,27.0,69.0,1.0,,,,,
8,Boston College,UConn,23,38,0.5,2.5,-2.0,64.1,58.5,5.6,-15.0,61.0,1.0,B,,Over,,True
7,Army,Charlotte,24,7,-17.3,-17.5,0.2,55.0,45.5,9.5,17.0,31.0,1.0,A+,,Over,,False
5,Texas A&M,Auburn,16,10,-7.3,-6.5,-0.8,48.7,51.5,-2.8,6.0,26.0,1.0,,,,,
5,Old Dominion,Liberty,21,7,-8.7,-14.5,5.8,60.6,53.5,7.1,14.0,28.0,1.0,A,Away,Over,True,False
5,Toledo,Akron,45,3,-15.4,-21.5,6.1,46.4,50.5,-4.1,42.0,48.0,1.0,A,Away,Under,False,True
8,South Carolina,Oklahoma,7,26,3.1,4.5,-1.4,42.0,42.5,-0.5,-19.0,33.0,1.0,,,,,
8,Toledo,Kent State,45,10,-20.2,-25.5,5.3,52.0,48.5,3.5,35.0,55.0,1.0,B,Away,Over,False,True
7,Marshall,Old Dominion,48,24,0.8,14.5,-13.7,65.6,57.5,8.1,24.0,72.0,1.0,A+,Home,Over,True,True
7,Maryland,Nebraska,31,34,0.8,7.0,-6.2,49.2,47.5,1.7,-3.0,65.0,1.0,A,Home,,True,
8,Arkansas,Texas A&M,42,45,2.3,7.5,-5.2,64.5,57.5,7.0,-3.0,87.0,1.0,A,Home,Over,True,True
8,Georgia Southern,Georgia State,41,24,-8.2,-6.5,-1.7,68.6,58.5,10.1,17.0,65.0,1.0,A+,,Over,,True
7,Florida State,Pittsburgh,31,34,-2.2,-10.5,8.3,54.2,56.5,-2.3,-3.0,65.0,0.9,A,Away,,True,
7,Temple,Navy,31,32,4.5,10.0,-5.5,67.3,52.5,14.8,-1.0,63.0,1.0,A+,Home,Over,True,True
5,Florida Atlantic,Memphis,26,55,5.0,14.0,-9.0,68.4,62.5,5.9,-29.0,81.0,1.0,A+,Home,Over,False,True
8,Charlotte,Temple,14,49,6.9,10.0,-3.1,60.0,47.5,12.5,-35.0,63.0,1.0,A+,Home,Over,False,True
7,Florida Atlantic,UAB,53,33,-6.5,-4.5,-2.0,75.9,66.5,9.4,20.0,86.0,1.0,A+,,Over,,True
5,Boston College,California,24,28,-3.7,-6.0,2.3,58.5,54.5,4.0,-4.0,52.0,1.0,C,,Over,,False
8,Florida,Mississippi State,23,21,-5.7,-9.5,3.8,56.3,50.5,5.8,2.0,44.0,1.0,B,Away,Over,True,False
7,Georgia State,App State,20,41,0.1,3.0,-2.9,66.1,55.5,10.6,-21.0,61.0,1.0,A+,,Over,,True
8,UL Monroe,Troy,14,37,2.9,4.5,-1.6,53.0,45.5,7.5,-23.0,51.0,1.0,A,,Over,,True
5,Northern Illinois,San Diego State,3,6,6.0,1.5,4.5,43.8,41.5,2.3,-3.0,9.0,1.0,B,Away,,True,
8,Marshall,Texas State,40,37,1.3,3.0,-1.7,76.0,65.5,10.5,3.0,77.0,1.0,A+,,Over,,True
5,Minnesota,Rutgers,31,28,-2.4,-3.5,1.1,55.5,51.5,4.0,3.0,59.0,0.9,C,,Over,,True
8,Indiana,Michigan State,38,13,-20.3,-26.5,6.2,55.0,49.5,5.5,25.0,51.0,1.0,A,Away,Over,True,True
7,Penn State,Northwestern,21,22,-13.7,-20.5,6.8,46.9,46.5,0.4,-1.0,43.0,1.0,A,Away,,True,
8,Rutgers,Oregon,10,56,11.4,17.5,-6.1,57.4,62.5,-5.1,-46.0,66.0,1.0,A,Home,Under,False,False
8,Liberty,New Mexico State,30,27,-10.1,-10.5,0.4,60.6,48.5,12.1,3.0,57.0,1.0,A+,,Over,,True
8,Bowling Green,Central Michigan,6,27,-0.5,-3.0,2.5,42.0,43.5,-1.5,-21.0,33.0,1.0,,,,,
5,Wake Forest,Georgia Tech,29,30,-1.3,13.5,-14.8,53.5,53.5,0.0,-1.0,59.0,1.0,A+,Home,,True,
8,Ball State,Akron,42,28,4.3,2.5,1.8,42.9,44.5,-1.6,14.0,70.0,1.0,,,,,
5,Buffalo,UConn,17,20,7.7,3.0,4.7,54.7,51.5,3.2,-3.0,37.0,1.0,B,Away,Over,,False
7,Georgia Tech,Virginia Tech,35,20,-5.4,-14.0,8.6,58.2,55.5,2.7,15.0,55.0,1.0,A+,Away,,False,
7,Michigan State,UCLA,13,38,-2.0,-7.0,5.0,56.0,51.5,4.5,-25.0,51.0,1.0,B,Away,Over,True,False
8,Northwestern,Purdue,19,0,-4.0,-3.0,-1.0,45.6,47.5,-1.9,19.0,19.0,1.0,,,,,
8,Syracuse,Pittsburgh,13,30,10.6,9.5,1.1,55.0,54.5,0.5,-17.0,43.0,1.0,,,,,
5,Syracuse,Duke,3,38,10.5,4.0,6.5,60.3,59.5,0.8,-35.0,41.0,1.0,A,Away,,True,
5,Pittsburgh,Louisville,27,34,-1.7,3.0,-4.7,55.1,53.5,1.6,-7.0,61.0,1.0,B,Home,,False,
7,Bowling Green,Toledo,28,23,9.8,10.5,-0.7,45.9,45.5,0.4,5.0,51.0,1.0,,,,,
8,Colorado State,Hawai'i,19,31,-1.3,-2.5,1.2,53.7,53.5,0.2,-12.0,50.0,1.0,,,,,
8,South Alabama,Arkansas State,14,15,-4.4,-8.5,4.1,67.9,57.5,10.4,-1.0,29.0,1.0,A+,Away,Over,True,False
5,NC State,Virginia Tech,21,23,-5.8,-10.0,4.2,57.7,57.5,0.2,-2.0,44.0,1.0,C,Away,,True,
7,Coastal Carolina,UL Monroe,23,8,-6.4,3.0,-9.4,60.8,46.5,14.3,15.0,31.0,1.0,A+,Home,Over,True,False
8,Houston,Arizona,31,28,4.2,1.5,2.7,55.6,47.5,8.1,3.0,59.0,1.0,A+,,Over,,True
7,Akron,Miami (OH),7,20,4.0,11.5,-7.5,42.0,47.5,-5.5,-13.0,27.0,1.0,A,Home,Under,False,True
5,Vanderbilt,Utah State,55,35,-14.2,-23.5,9.3,63.2,57.5,5.7,20.0,90.0,1.0,A+,Away,Over,True,True
5,Air Force,Hawai'i,35,44,-3.6,-7.0,3.4,63.2,52.5,10.7,-9.0,79.0,1.0,A+,Away,Over,True,True
8,Jacksonville State,Delaware,38,25,-6.7,3.0,-9.7,70.6,55.5,15.1,13.0,63.0,1.0,A+,Home,Over,True,True
8,Sam Houston,UTEP,17,35,0.9,3.5,-2.6,62.2,46.5,15.7,-18.0,52.0,1.0,A+,,Over,,True
8,East Carolina,Tulsa,41,27,-14.3,-16.5,2.2,58.0,54.5,3.5,14.0,68.0,1.0,C,,Over,,True
8,TCU,Baylor,42,36,-5.3,-3.5,-1.8,69.0,66.5,2.5,6.0,78.0,1.0,,,,,
7,Texas Tech,Kansas,42,17,-11.6,-13.5,1.9,55.5,58.5,-3.0,25.0,59.0,1.0,C,,,,
8,Minnesota,Nebraska,24,6,-0.7,7.0,-7.7,44.7,47.5,-2.8,18.0,30.0,1.0,A,Home,,True,
8,North Texas,UTSA,55,17,-4.4,-4.0,-0.4,74.2,64.5,9.7,38.0,72.0,1.0,A+,,Over,,True
7,Eastern Michigan,Northern Illinois,16,10,-0.7,1.5,-2.2,42.2,48.5,-6.3,6.0,26.0,1.0,A,,Under,,True
8,Louisiana,Southern Miss,10,22,-2.1,4.5,-6.6,67.7,54.5,13.2,-12.0,32.0,1.0,A+,Home,Over,False,False
5,Boise State,App State,47,14,-11.9,-16.5,4.6,60.4,59.5,0.9,33.0,61.0,1.0,B,Away,,False,
8,California,North Carolina,21,18,-2.3,-7.5,5.2,44.3,45.5,-1.2,3.0,39.0,1.0,B,Away,,True,
7,Ole Miss,Washington State,24,21,-14.4,-33.5,19.1,52.4,58.5,-6.1,3.0,45.0,1.0,A+,Away,Under,True,True
8,Tulane,Army,24,17,-3.0,-10.0,7.0,57.4,44.5,12.9,7.0,41.0,1.0,A+,Away,Over,True,False
5,Central Michigan,Eastern Michigan,24,13,-5.4,-3.0,-2.4,45.4,55.5,-10.1,11.0,37.0,1.0,A+,,Under,,True
8,Wisconsin,Ohio State,0,34,13.3,24.5,-11.2,49.8,41.5,8.3,-34.0,34.0,1.0,A+,Home,Over,False,False
8,Western Kentucky,Florida International,6,25,-6.3,-10.0,3.7,67.0,55.5,11.5,-19.0,31.0,1.0,A+,Away,Over,True,False
7,Colorado,Iowa State,24,17,3.8,3.0,0.8,48.9,52.5,-3.6,7.0,41.0,1.0,C,,Under,,True
5,Northwestern,UCLA,17,14,-7.3,-6.0,-1.3,46.1,45.5,0.6,3.0,31.0,1.0,,,,,
5,Kansas,Cincinnati,34,37,-1.4,-5.5,4.1,64.6,55.5,9.1,-3.0,71.0,0.9,A+,Away,Over,True,True
7,Western Michigan,Ball State,42,0,-15.5,-9.5,-6.0,47.4,43.5,3.9,42.0,42.0,1.0,A,Home,Over,True,False
8,UAB,Memphis,31,24,11.3,23.5,-12.2,66.1,59.5,6.6,7.0,55.0,1.0,A+,Home,Over,True,False
5,Navy,Rice,21,13,-15.2,-14.0,-1.2,57.9,45.5,12.4,8.0,34.0,1.0,A+,,Over,,False
8,Oklahoma State,Cincinnati,17,49,6.8,23.5,-16.7,53.1,57.5,-4.4,-32.0,66.0,1.0,A+,Home,Under,False,False
7,Arizona,BYU,27,33,-0.2,2.5,-2.7,53.8,46.5,7.3,-6.0,60.0,1.0,A,,Over,,True
7,Boise State,New Mexico,41,25,-6.6,-14.5,7.9,54.3,58.5,-4.2,16.0,66.0,1.0,A,Away,Under,False,False
5,New Mexico,New Mexico State,38,20,-11.8,-16.5,4.7,54.7,53.5,1.2,18.0,58.0,1.0,B,Away,,False,
8,Air Force,Wyoming,24,21,-10.7,-4.0,-6.7,48.6,56.5,-7.9,3.0,45.0,1.0,A,Home,Under,False,True
5,Southern Miss,Jacksonville State,42,25,-2.6,-4.5,1.9,68.0,55.5,12.5,17.0,67.0,0.9,A+,,Over,,True
8,Virginia,Washington State,22,20,-4.9,-16.5,11.6,42.0,56.5,-14.5,2.0,42.0,1.0,A+,Away,Under,True,True
7,SMU,Stanford,34,10,-17.2,-19.5,2.3,54.1,55.5,-1.4,24.0,44.0,1.0,,,,,
7,Texas State,Troy,41,48,-7.9,-7.5,-0.4,70.5,53.5,17.0,-7.0,89.0,1.0,A+,,Over,,True
8,Kentucky,Texas,13,16,7.1,12.5,-5.4,48.6,45.5,3.1,-3.0,29.0,1.0,B,Home,Over,True,False
5,Tulsa,Tulane,14,31,6.1,14.5,-8.4,61.6,52.5,9.1,-17.0,45.0,1.0,A+,Home,Over,False,False
7,Oklahoma State,Houston,17,39,5.0,14.5,-9.5,54.4,47.5,6.9,-22.0,56.0,1.0,A+,Home,Over,False,True
8,Stanford,Florida State,20,13,8.9,17.5,-8.6,49.2,55.5,-6.3,7.0,33.0,1.0,A+,Home,Under,True,True
8,New Mexico,Nevada,24,22,-8.4,-14.0,5.6,45.4,49.5,-4.1,2.0,46.0,1.0,B,Away,Under,True,True
5,South Carolina,Kentucky,35,13,-3.7,-5.5,1.8,42.6,46.5,-3.9,22.0,48.0,1.0,C,,Under,,False
5,North Texas,South Alabama,36,22,-10.3,-13.5,3.2,66.3,63.5,2.8,14.0,58.0,1.0,C,Away,,False,
7,Oregon State,Wake Forest,14,39,2.0,1.5,0.5,48.7,47.5,1.2,-25.0,53.0,1.0,,,,,
7,UNLV,Air Force,51,48,-3.9,-7.0,3.1,70.4,65.5,4.9,3.0,99.0,1.0,B,Away,Over,True,True
5,Oklahoma State,Baylor,27,45,6.9,21.0,-14.1,60.8,58.5,2.3,-18.0,72.0,1.0,A+,Home,,True,
8,South Florida,Florida Atlantic,48,13,-14.0,-20.5,6.5,65.4,72.5,-7.1,35.0,61.0,1.0,A,Away,Under,False,True
8,Clemson,SMU,24,35,-1.4,-3.5,2.1,48.7,49.5,-0.8,-11.0,59.0,1.0,,,,,
7,Kansas State,TCU,41,28,-6.1,3.0,-9.1,61.7,54.5,7.2,13.0,69.0,1.0,A+,Home,Over,True,True
5,Louisiana,Marshall,54,51,-2.0,2.5,-4.5,72.3,47.5,24.8,3.0,105.0,1.0,A+,Home,Over,True,True
5,UL Monroe,Arkansas State,28,16,4.1,-1.5,5.6,58.3,55.5,2.8,12.0,44.0,1.0,B,Away,,False,
7,UTSA,Rice,61,13,-12.6,-8.5,-4.1,60.0,48.5,11.5,48.0,74.0,1.0,A+,Home,Over,True,True
5,Missouri,Massachusetts,42,6,-26.6,-44.5,17.9,55.0,57.5,-2.5,36.0,48.0,1.0,A+,Away,,True,
7,Hawai'i,Utah State,44,26,-0.7,1.5,-2.2,63.9,57.5,6.4,18.0,70.0,0.9,B,,Over,,True
5,UTEP,Louisiana Tech,11,30,3.8,3.5,0.3,57.7,48.5,9.2,-19.0,41.0,1.0,A+,,Over,,False
7,Wyoming,San José State,35,28,-2.2,1.5,-3.7,44.6,50.5,-5.9,7.0,63.0,1.0,B,Home,Under,True,False
5,Missouri State,Western Kentucky,22,27,1.0,3.5,-2.5,66.4,59.5,6.9,-5.0,49.0,1.0,A,,Over,,False
5,Kennesaw State,Middle Tennessee,24,16,-10.3,-7.0,-3.3,62.6,54.5,8.1,8.0,40.0,1.0,A+,Home,Over,True,False
7,Minnesota,Purdue,27,20,-6.7,-7.5,0.8,45.0,49.5,-4.5,7.0,47.0,1.0,B,,Under,,True
7,Nevada,San Diego State,10,44,5.6,6.5,-0.9,44.4,42.5,1.9,-34.0,54.0,1.0,,,,,
9,North Carolina,Virginia,16,17,0.5,11.5,-11.0,45.1,50.5,-5.4,-1.0,33.0,1.0,A+,Home,Under,True,True
